event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,142,75,300,t_m_10_3,m,0.99933333333333341,0.99933333333333341,38.45672607421875,0,38.45672607421875,38.454804218990702,0.0007062841097064895,38.453716278076172,38.45672607421875,1.1444091796875e-05,none,0,0.0054032023999999994,0.0039583333000000002,0.36501956517911194,4039,1,0.0040725220000000003,0.0050442949999999999,0.0091183440000000004,true,branched,
1,3,1,137,14,103,t_m_16_0,m,0.99949999999999983,0.99949999999999983,38.457569122314453,0,38.457569122314453,38.455661606614605,0.00069093714574342045,38.454559326171875,38.457569122314453,0.000232696533203125,none,0,0.0054032023999999994,0.0039583333000000002,0.36501956517911194,4042,2,0.0039433589999999996,0.003471858,0.0074164310000000002,true,branched,
