event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,221,39,65,t_m_16_1,0.17349454098917549,0.17349454098917549,-23.966365814208984,0.11123506700000001,0.16043871100000001,true,branched,
1,3,1,216,2,3,t_m_0_3,0.17578564207636704,0.17578564207636704,-23.904090881347656,1.135580759,1.183226493,true,branched,
2,4,2,215,40,81,t_m_20_1,0.11528874486964813,0.11528874486964813,-23.924587249755859,1.4306220650000001,1.478689618,true,branched,
3,7,3,218,18,28,t_m_7_0,0.19653496011885518,0.19653496011885518,-23.951080322265625,0.010865606999999999,0.062284520000000003,true,branched,
4,9,4,218,40,85,t_m_21_1,0.19483796401416953,0.19483796401416953,-23.980737686157227,0.010798960999999999,0.058597024999999997,true,branched,
5,11,5,195,15,27,t_m_6_3,0.31050925925925954,0.31050925925925954,-24.132915496826172,0.010787164,0.058545354000000001,true,branched,
6,13,6,175,19,48,t_m_12_0,0.25066666666666704,0.25066666666666704,-24.156198501586914,0.011071578,0.058912382999999999,true,branched,
7,15,7,170,19,52,t_m_13_0,0.10080000000000044,0.10080000000000044,-24.201824188232422,0.010770699999999999,0.058550096000000003,true,branched,
8,16,8,172,19,55,t_m_13_3,0.1008,0.1008,-24.224332809448242,0.010788816,0.058603578000000003,true,branched,
9,19,9,165,9,22,t_m_5_2,0.23293333333333335,0.23293333333333335,-24.233940124511719,0.010870952,0.063000487999999993,true,branched,
10,21,10,162,107,739,t_z_59_2_1,0.999,0.999,-24.307674407958984,0.010813089999999999,0.059198580000000001,true,branched,
11,23,11,161,14,46,t_m_11_2,0.25,0.25,-24.296060562133789,0.010734136999999999,0.058036155999999998,true,branched,
12,25,12,159,1,7,t_m_1_3,0.25200000000000022,0.25200000000000022,-24.312759399414062,0.010834549000000001,0.058939078999999998,true,branched,
13,27,13,155,4,18,t_m_4_2,0.25,0.25,-24.356964111328125,0.011427799000000001,0.064987477000000002,true,branched,
14,29,14,168,35,142,t_z_16_20_3,0.999,0.999,-24.465082168579102,0.010824498,0.058614623999999997,true,branched,
15,31,15,167,13,63,t_m_15_3,0.0010000000000001119,0.0010000000000001119,-24.500339508056641,0.010730343999999999,0.058178076000000002,true,branched,
16,33,16,172,15,91,t_z_2_1_1,0.5,0.5,-24.419208526611328,0.010845983,0.058843122999999997,true,branched,
17,35,17,171,32,151,t_z_23_16_3,0.999,0.999,-24.526336669921875,0.010961686,0.059369168999999999,true,branched,
18,37,18,169,28,139,t_z_20_16_1,0.999,0.999,-24.578550338745117,0.010735962,0.058385580999999999,true,branched,
19,39,19,164,28,141,t_z_20_16_2,0.999,0.999,-24.61128044128418,0.010773044000000001,0.058294487999999998,true,branched,
20,41,20,159,138,1411,t_z_243_219_1,0.999,0.999,-24.651145935058594,0.010816360000000001,0.058461957000000002,true,branched,
21,43,21,157,103,913,t_z_162_125_0,0.999,0.999,-24.66816520690918,0.010812952000000001,0.058810402999999997,true,branched,
22,45,22,156,12,73,t_m_18_1,0.5,0.5,-24.706125259399414,0.011508289,0.051614057999999997,true,branched,
23,47,23,157,9,42,t_m_10_2,0.12450000000000006,0.12450000000000006,-24.52099609375,0.011365681000000001,0.055401266999999997,true,branched,
24,48,24,161,11,43,t_m_10_3,0.125,0.125,-24.547883987426758,0.010810858,0.060805350000000001,true,branched,
25,50,25,155,1,9,t_m_2_1,0.125,0.125,-24.593151092529297,0.010789089999999999,0.059067907000000003,true,branched,
26,53,26,147,7,41,t_m_10_1,0.16666666666666674,0.16666666666666674,-24.590587615966797,0.010783117,0.058978269999999999,true,branched,
27,54,27,140,5,38,t_m_9_2,0.0010000000000000009,0.0010000000000000009,-24.842432022094727,0.010848076999999999,0.058509160999999997,true,branched,
28,57,28,133,0,57,t_m_14_1,0.00049999999999994493,0.00049999999999994493,-24.832059860229492,0.010801952,0.059264629999999999,true,branched,
29,58,29,134,0,56,t_m_14_0,0.00049999999999994493,0.00049999999999994493,-24.889301300048828,0.010804605,0.059251937999999997,true,branched,
30,61,30,136,5,77,t_m_19_1,0.24999999999999994,0.24999999999999994,-24.76569938659668,0.010804363000000001,0.059077520000000001,true,branched,
31,63,31,125,12,193,t_z_35_16_0,0.999,0.999,-24.975969314575195,0.010785809,0.058493362,true,branched,
32,65,32,123,41,465,t_z_16_15_0,0.998,0.998,-24.978555679321289,0.014797746000000001,0.062954443999999998,true,branched,
33,67,33,120,45,636,t_z_7_112_2,0.999,0.999,-25.031429290771484,0.010875103000000001,0.063179261,true,branched,
34,69,34,118,69,951,t_z_166_126_3,0.999,0.999,-25.052742004394531,0.010799121,0.059013369000000003,true,branched,
35,71,35,116,16,401,t_z_88_6_0,0.999,0.999,-25.096906661987305,0.010748896000000001,0.058481258000000001,true,branched,
36,73,36,114,43,638,t_z_7_112_3,0.999,0.999,-25.157386779785156,0.010760403,0.058785918,true,branched,
37,75,37,112,38,601,t_z_109_88_0,0.999,0.999,-25.169090270996094,0.010720202999999999,0.057851486000000001,true,branched,
38,77,38,111,2,107,t_z_6_5_1,0.998,0.998,-25.213081359863281,0.010721206,0.058017808999999997,true,branched,
39,79,39,97,56,737,t_z_59_2_0,0.33366666666666667,0.33366666666666667,-25.258129119873047,0.010790714999999999,0.058395664,true,branched,
40,80,40,75,0,88,t_z_1_2_0,0.998,0.998,-25.315689086914062,0.010781890000000001,0.058556751999999997,true,branched,
41,83,41,75,0,89,t_z_2_1_0,0.998,0.998,-24.858551025390625,0.010797579999999999,0.058613827,true,branched,
42,84,42,74,62,1407,t_z_241_240_3,0.999,0.999,-25.367380142211914,0.010830149000000001,0.058854476000000003,true,branched,
43,87,43,69,33,471,t_z_16_15_3,0.99849999999999994,0.99849999999999994,-25.398284912109375,0.010842684999999999,0.059122516,true,branched,
44,89,44,66,7,263,t_z_50_7_3,0.999,0.999,-25.494644165039062,0.010787372999999999,0.058605061999999999,true,branched,
45,91,45,63,41,1245,t_z_220_27_2,0.99900000000000011,0.99900000000000011,-25.552526473999023,0.011080816,0.059160341999999998,true,branched,
46,93,46,59,39,1261,t_z_221_220_2,0.999,0.999,-25.596897125244141,0.010813544,0.058721785999999998,true,branched,
47,95,47,57,41,1277,t_z_223_222_2,0.999,0.999,-25.623722076416016,0.010826428000000001,0.058549022999999999,true,branched,
48,97,48,52,47,1921,t_z_310_308_0,0.998,0.998,-25.672597885131836,0.010808636,0.058662856999999999,true,branched,
49,98,49,51,12,411,t_z_89_6_1,0.999,0.999,-25.714179992675781,0.010793587,0.058826626,true,branched,
50,101,50,49,48,2061,t_z_219_7_2,0.999,0.999,-25.733375549316406,0.010806678,0.058878219000000002,true,branched,
51,103,51,44,6,407,t_z_88_6_3,0.999,0.999,-25.767990112304688,0.011178746,0.060304390999999999,true,branched,
52,105,52,37,35,2056,t_z_7_219_0,0.999,0.999,-25.816753387451172,0.010853379999999999,0.058714276000000003,true,branched,
53,107,53,36,8,413,t_z_89_6_2,0.999,0.999,-25.86358642578125,0.010818255000000001,0.059064887000000003,true,branched,
54,109,54,34,1,257,t_z_50_7_0,0.999,0.999,-25.908903121948242,0.010771751,0.058392616000000001,true,branched,
55,111,55,31,14,607,t_z_109_88_3,0.999,0.999,-25.945137023925781,0.010753618,0.058085229000000002,true,branched,
56,113,56,28,21,1389,t_z_239_238_2,0.999,0.999,-26.013982772827148,0.010750928999999999,0.058894986000000003,true,branched,
57,115,57,17,16,1405,t_z_241_240_2,0.999,0.999,-26.049346923828125,0.010795824000000001,0.059066572999999997,true,branched,
58,117,58,12,1,301,t_z_56_44_2,0.999,0.999,-26.097524642944336,0.010780167,0.058488413000000003,true,branched,
59,119,59,10,3,419,t_z_90_89_1,0.999,0.999,-26.199163436889648,0.010773128999999999,0.058382872000000002,true,branched,
60,121,60,8,5,427,t_z_91_90_1,0.999,0.999,-26.228059768676758,0.011426805,0.05872016,true,branched,
61,123,61,5,2,421,t_z_90_89_2,0.999,0.999,-26.276962280273438,0.010779357,0.058075979999999999,true,branched,
62,125,62,3,2,429,t_z_91_90_2,0.999,0.999,-26.315196990966797,0.010789009,0.058750831000000003,true,branched,
