event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,51,13,24,t_m_6_0,0.001999999999999873,0.001999999999999873,-89.591743469238281,0.132091071,0.150237383,true,branched,
1,3,1,46,14,22,t_m_5_2,0.0010000000000000009,0.0010000000000000009,-89.974128723144531,1.156543103,1.178349509,true,branched,
2,5,2,38,9,19,t_m_4_3,0.00066666666666659324,0.00066666666666659324,-90.045234680175781,1.428497798,1.4484858060000001,true,branched,
3,7,3,43,0,0,t_m_0_0,0.00074999999999986189,0.00074999999999986189,-89.78448486328125,0.0047102109999999997,0.024371675999999998,true,branched,
4,9,4,38,13,919,t_z_188_10_1,0.999,0.999,-91.690818786621094,0.004530376,0.022449231,true,branched,
5,11,5,37,15,1023,t_z_199_198_1,0.999,0.999,-91.701911926269531,0.004497722,0.022240091,true,branched,
6,13,6,36,14,1021,t_z_199_198_0,0.999,0.999,-91.996505737304688,0.0044821790000000002,0.022361828,true,branched,
7,15,7,34,14,1029,t_z_200_199_0,0.999,0.999,-91.806114196777344,0.004484984,0.022226818999999998,true,branched,
8,17,8,32,13,1036,t_z_3_200_0,0.999,0.999,-92.379875183105469,0.0044759259999999999,0.022169982000000001,true,branched,
9,19,9,31,19,1069,t_z_15_14_0,0.998,0.998,-92.629608154296875,0.0044767499999999998,0.022153064,true,branched,
10,21,10,30,27,1853,t_z_29_18_0,0.999,0.999,-93.078720092773438,0.0044905140000000001,0.022216133999999998,true,branched,
11,23,11,28,13,1037,t_z_200_3_0,0.0010000000000000009,0.0010000000000000009,-93.112167358398438,0.0044693379999999998,0.022206545000000001,true,branched,
12,24,12,27,2,9,t_m_2_1,0.66666666666666663,0.66666666666666663,-93.805831909179688,0.0044855190000000003,0.022215838000000002,true,branched,
13,27,13,25,15,1054,t_z_33_201_1,0.999,0.999,-93.239662170410156,0.0053037819999999999,0.021936974000000001,true,branched,
14,29,14,24,12,1046,t_z_3_33_1,0.999,0.999,-93.662139892578125,0.0045525419999999997,0.022411393000000002,true,branched,
15,31,15,22,12,1047,t_z_33_3_1,0.0010000000000000009,0.0010000000000000009,-93.861000061035156,0.0045031749999999999,0.022287959999999999,true,branched,
16,32,16,21,6,41,t_z_3_1_2,0.999,0.999,-93.701339721679688,0.0045343609999999998,0.022372966000000001,true,branched,
17,35,17,20,2,13,t_m_3_1,0.5,0.5,-94.181365966796875,0.0044808900000000004,0.022212020999999998,true,branched,
18,37,18,20,0,4,t_m_1_0,0.25,0.25,-93.366722106933594,0.0044948810000000001,0.022243145999999998,true,branched,
19,38,19,14,10,1848,t_z_29_188_2,0.999,0.999,-91.994895935058594,0.0044871390000000002,0.022213519000000001,true,branched,
20,41,20,13,10,1849,t_z_188_29_2,0.0010000000000000009,0.0010000000000000009,-92.287010192871094,0.0045131770000000002,0.022259107,true,branched,
21,42,21,12,10,1856,t_z_18_29_2,0.999,0.999,-91.977348327636719,0.0045266669999999998,0.022425170000000001,true,branched,
22,45,22,11,8,1112,t_z_15_18_2,0.999,0.999,-92.064849853515625,0.0045388490000000002,0.022569853000000001,true,branched,
23,47,23,9,8,1113,t_z_18_15_2,0.0010000000000000009,0.0010000000000000009,-92.087432861328125,0.004576086,0.022718203999999999,true,branched,
24,48,24,8,5,1072,t_z_14_15_2,0.999,0.999,-91.612174987792969,0.0046033230000000003,0.022774752999999998,true,branched,
25,51,25,6,2,45,t_z_17_15_0,0.999,0.999,-91.6724853515625,0.0046442790000000003,0.022638732000000002,true,branched,
26,53,26,4,3,69,t_z_32_3_0,0.999,0.999,-92.820205688476562,0.0045361289999999999,0.022512496999999999,true,branched,
27,55,27,2,1,39,t_z_3_1_1,0.00099999999999997205,0.00099999999999997205,-92.963554382324219,0.00448139,0.022502442000000001,true,branched,
28,57,28,1,0,38,t_z_1_3_1,0.998,0.998,-91.115013122558594,0.0047981250000000003,0.022783424,true,branched,
