event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,51,12,22,t_m_5_2,0.0019999999999996505,0.0019999999999996505,-39.735080718994141,0.127628986,0.145909385,true,branched,
1,3,1,49,5,9,t_m_2_1,0.333666666666667,0.333666666666667,-39.714809417724609,1.136424265,1.1581853630000001,true,branched,
2,5,2,55,7,13,t_m_3_1,0.25024999999999997,0.25024999999999997,-39.706607818603516,1.4424098889999999,1.4624003290000001,true,branched,
3,7,3,48,1,2,t_m_0_2,0.00066666666666681529,0.00066666666666681529,-39.910392761230469,0.004740457,0.024450600999999999,true,branched,
4,8,4,57,1,3,t_m_0_3,0.0016666666666665941,0.0016666666666665941,-39.996994018554688,0.0046242189999999997,0.022741560000000001,true,branched,
5,11,5,46,5,26,t_m_6_2,0.0010000000000000009,0.0010000000000000009,-40.101821899414062,0.0046276800000000003,0.020371509999999999,true,branched,
6,13,6,27,6,1021,t_z_199_198_0,0.999,0.999,-40.419734954833984,0.0045966949999999996,0.022641471999999999,true,branched,
7,15,7,26,6,1029,t_z_200_199_0,0.999,0.999,-40.569782257080078,0.0048800090000000003,0.022857294,true,branched,
8,17,8,25,5,1015,t_z_198_192_1,0.999,0.999,-40.647514343261719,0.004591454,0.022581740999999999,true,branched,
9,19,9,24,7,1041,t_z_200_3_2,0.999,0.999,-40.756977081298828,0.0045394119999999996,0.022487388000000001,true,branched,
10,21,10,22,17,1113,t_z_18_15_2,0.999,0.999,-40.836696624755859,0.0045065490000000003,0.022359720999999999,true,branched,
11,23,11,20,4,69,t_z_32_3_0,0.0010000000000000009,0.0010000000000000009,-41.053844451904297,0.0044695940000000003,0.022194413,true,branched,
12,25,12,17,5,1043,t_z_200_3_3,0.999,0.999,-41.148834228515625,0.0044801789999999999,0.022234627999999999,true,branched,
13,27,13,14,12,1852,t_z_18_29_0,0.999,0.999,-41.262111663818359,0.0045559279999999999,0.022400762000000001,true,branched,
14,29,14,11,8,1108,t_z_15_18_0,0.999,0.999,-41.399394989013672,0.0046153069999999999,0.022589656,true,branched,
15,31,15,9,8,1109,t_z_18_15_0,0.0010000000000000009,0.0010000000000000009,-41.652744293212891,0.0045924080000000001,0.022560394000000001,true,branched,
16,32,16,8,6,1054,t_z_33_201_1,0.99899999999999989,0.99899999999999989,-41.687473297119141,0.0045660520000000001,0.022430696,true,branched,
17,35,17,7,2,41,t_z_3_1_2,0.998,0.998,-41.795894622802734,0.0045824339999999998,0.022541189999999999,true,branched,
18,37,18,6,3,1046,t_z_3_33_1,0.999,0.999,-41.918491363525391,0.0044828450000000001,0.022220643000000002,true,branched,
19,39,19,4,3,1047,t_z_33_3_1,0.0010000000000000009,0.0010000000000000009,-42.018062591552734,0.0045138119999999999,0.022367003,true,branched,
20,40,20,3,2,45,t_z_17_15_0,0.999,0.999,-42.127758026123047,0.004538083,0.022310664000000001,true,branched,
21,43,21,2,0,38,t_z_1_3_1,0.999,0.999,-42.180435180664062,0.0045013550000000003,0.022229306000000001,true,branched,
