event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
26,52,26,698,588,1343,t_z_529_285_1,z,0.998,0.998,-25.52301025390625,0,-25.52301025390625,-27.27255719575636,2.2915265643586817,-46.381763458251953,-25.52301025390625,0.017744064331054688,root_z,0.5,1e+20,2.9341100000000035,1e+20,13120,28,0.023838473999999998,0.67553776499999996,0.69938237299999995,true,branched,
27,54,27,697,591,1354,t_z_521_529_3,z,0.99800000000000011,0.99800000000000011,-25.557443618774414,0,-25.557443618774414,-27.278622125108409,2.2904990067207547,-46.380092620849609,-25.557443618774414,0.035287857055664062,root_z,0.5,1e+20,2.9341100000000035,1e+20,13123,29,0.023109389000000001,0.59287247200000004,0.61598822099999995,true,branched,
28,57,28,698,571,1301,t_z_527_189_0,z,0.999,0.999,-25.599803924560547,0,-25.599803924560547,-27.282315019208585,2.2860989952721456,-46.378551483154297,-25.599803924560547,0.0009670257568359375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13126,30,0.02336827,0.675893886,0.69926774899999999,true,branched,
29,58,29,699,528,1218,t_z_509_521_3,z,0.89259013152468503,0.89259013152468503,-25.559774398803711,0,-25.559774398803711,-27.278973493453258,2.2500507858299446,-45.943840026855469,-25.559774398803711,0.0004253387451171875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13135,31,0.023955374000000001,0.67675124499999995,0.70071263699999997,true,branched,
30,61,30,702,530,1219,t_z_521_509_3,z,0.99599999999999989,0.99599999999999989,-25.507776260375977,0,-25.507776260375977,-27.289542787774675,2.2371410044669644,-45.936847686767578,-25.507776260375977,0.15011978149414062,root_z,0.5,1e+20,2.9341100000000035,1e+20,13154,32,0.023113693000000001,0.59608622099999997,0.61920543900000002,true,branched,
31,62,31,701,587,1335,t_z_495_285_1,z,0.999,0.999,-25.600336074829102,0,-25.600336074829102,-27.239447763745012,2.2364328152861033,-45.903026580810547,-25.600336074829102,0.0109710693359375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13170,34,0.023810832000000001,0.68422167700000003,0.70803849200000002,true,branched,
32,65,32,700,352,835,t_z_496_1_3,z,0.99849999999999994,0.99849999999999994,-25.59930419921875,0,-25.59930419921875,-27.230033953530448,2.2374667828773718,-45.891269683837891,-25.59930419921875,0.017681121826171875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13170,35,0.023252194,0.59691481000000002,0.62017229200000001,true,branched,
33,67,33,697,244,543,t_z_135_134_1,z,0.995,0.995,-25.630022048950195,0,-25.630022048950195,-27.240538278303323,2.2384792692576418,-45.888862609863281,-25.630022048950195,0.0007991790771484375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13172,36,0.024006899000000002,0.69690700800000005,0.720919588,true,branched,
34,69,34,689,607,1405,t_z_515_230_0,z,0.999,0.999,-25.644573211669922,0,-25.644573211669922,-27.238695039458477,2.2413161478482997,-45.886177062988281,-25.644573211669922,0.003658294677734375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13175,37,0.025163604999999999,0.69220049900000002,0.717369649,true,branched,
35,71,35,688,469,1101,t_z_497_94_0,z,0.92792729829270304,0.92792729829270304,-25.64069938659668,0,-25.64069938659668,-27.233636149140292,2.2428294966690308,-45.883041381835938,-25.64069938659668,0.0076045989990234375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13175,38,0.024937898,0.60726538399999996,0.63220918599999998,true,branched,
36,73,36,686,524,1229,t_z_134_133_0,z,0.87431486773709854,0.87431486773709854,-25.660858154296875,0,-25.660858154296875,-27.240763714292655,2.2427424263497699,-45.881069183349609,-25.660858154296875,0.024545669555664062,root_z,0.5,1e+20,2.9341100000000035,1e+20,13176,39,0.023989368,0.70110646300000001,0.72510064399999996,true,branched,
37,75,37,680,236,533,t_z_133_132_0,z,0.86526096675351383,0.86526096675351383,-25.560400009155273,0,-25.560400009155273,-27.253044602450203,2.2469738851999739,-45.887165069580078,-25.560400009155273,0.13924407958984375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13180,40,0.024168769,0.60632583100000004,0.63049984000000003,true,branched,
38,77,38,678,234,531,t_z_132_131_3,z,0.998,0.998,-25.71241569519043,0,-25.71241569519043,-27.262543855515201,2.2477654295738922,-45.889255523681641,-25.71241569519043,0.0096759796142578125,root_z,0.5,1e+20,2.9341100000000035,1e+20,13182,41,0.023644663999999999,0.69315766999999995,0.71680793700000001,true,branched,
39,79,39,676,241,563,t_z_137_136_3,z,0.999,0.999,-25.735008239746094,0,-25.735008239746094,-27.272164282714122,2.2479757109573137,-45.890758514404297,-25.735008239746094,0.017669677734375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13183,42,0.023689874999999999,0.60458657199999999,0.628282224,true,branched,
40,81,40,680,246,541,t_z_135_134_0,z,0.88811299095308582,0.88811299095308582,-25.782455444335938,0,-25.782455444335938,-27.586183531144087,2.4853748336497548,-45.806262969970703,-25.782455444335938,0.01251983642578125,root_z,0.5,1e+20,2.9341100000000035,1e+20,13245,43,0.022450337000000001,0.69328920100000002,0.71574529399999998,true,branched,
41,83,41,679,551,1300,t_z_189_527_0,z,0.999,0.999,-25.797983169555664,0,-25.797983169555664,-27.592982877863349,2.4844993976592291,-45.808074951171875,-25.797983169555664,0.0079021453857421875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13246,44,0.023595372,0.68774866499999998,0.71134967900000001,true,branched,
42,85,42,680,552,1303,t_z_527_189_1,z,0.9996666666666667,0.9996666666666667,-25.804218292236328,0,-25.804218292236328,-27.608303608613856,2.4843450696304394,-45.81719970703125,-25.804218292236328,0.012325286865234375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13255,45,0.024273751,0.70039762299999997,0.72467654400000003,true,branched,
43,87,43,680,641,1510,t_z_518_544_1,z,0.78096867720266694,0.78096867720266694,-25.823677062988281,0,-25.823677062988281,-27.612724710913266,2.4821290344189291,-45.819789886474609,-25.823677062988281,0.036245346069335938,root_z,0.5,1e+20,2.9341100000000035,1e+20,13257,46,0.024863709000000001,0.61748146199999998,0.64235035500000004,true,branched,
44,89,44,679,468,1103,t_z_497_94_1,z,0.78096867720266672,0.78096867720266672,-25.870002746582031,0,-25.870002746582031,-27.618339903751423,2.4815102021983519,-45.822956085205078,-25.870002746582031,0.015995025634765625,root_z,0.5,1e+20,2.9341100000000035,1e+20,13258,47,0.024106799000000002,0.702710685,0.72682393499999998,true,branched,
45,91,45,678,407,973,t_z_510_509_0,z,0.89284536683719817,0.89284536683719817,-25.898599624633789,0,-25.898599624633789,-27.63486503499799,2.4810402285446571,-45.835380554199219,-25.898599624633789,0.02092742919921875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13259,48,0.023847085000000001,0.70912834999999996,0.73298096599999996,true,branched,
46,93,46,679,245,525,t_z_132_131_0,z,0.89220818479563568,0.89220818479563568,-25.931499481201172,0,-25.931499481201172,-27.656111856272364,2.4798702093318692,-45.850563049316406,-25.931499481201172,0.0070934295654296875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13264,49,0.024504661,0.70758901699999999,0.73209973299999997,true,branched,
47,95,47,677,533,1276,t_z_524_525_0,z,0.999,0.999,-25.956239700317383,0,-25.956239700317383,-27.670680371485926,2.4811178231928541,-45.860984802246094,-25.956239700317383,0.0295562744140625,root_z,0.5,1e+20,2.9341100000000035,1e+20,13265,50,0.024824902999999999,0.70741397399999995,0.73224467999999998,true,branched,
48,97,48,680,538,1277,t_z_525_524_0,z,0.33392592592592585,0.33392592592592585,-25.961641311645508,0,-25.961641311645508,-27.670878514121561,2.4696681119602317,-45.997730255126953,-25.961641311645508,0.034341812133789062,root_z,0.5,1e+20,2.9341100000000035,1e+20,13276,51,0.024132658000000001,0.65412942699999999,0.67826778099999996,true,branched,
49,98,49,679,236,501,t_z_93_92_0,z,0.999,0.999,-25.796163558959961,0,-25.796163558959961,-27.646358832694997,2.4721316224513621,-45.985336303710938,-25.796163558959961,0.17860794067382812,root_z,0.5,1e+20,2.9341100000000035,1e+20,13297,53,0.024849647999999998,0.68343100300000004,0.70828655600000001,true,branched,
50,100,50,679,655,1556,t_z_92_524_0,z,0.999,0.999,-25.684104919433594,0,-25.684104919433594,-27.65640489974324,2.471546356551523,-45.991214752197266,-25.684104919433594,0.0001049041748046875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13301,54,0.024147712000000002,0.68359961499999999,0.70775276799999998,true,branched,
51,102,51,678,655,1557,t_z_524_92_0,z,0.999,0.999,-25.949920654296875,0,-25.949920654296875,-27.676677270624843,2.4711532373764702,-46.00726318359375,-25.949920654296875,0.03482818603515625,root_z,0.5,1e+20,2.9341100000000035,1e+20,13302,55,0.025017477999999999,0.70414517300000001,0.72916920299999999,true,branched,
52,105,52,677,302,703,t_z_305_304_1,z,0.999,0.999,-25.992189407348633,0,-25.992189407348633,-27.686647595471786,2.4726175440939397,-46.019760131835938,-25.992189407348633,0.032499313354492188,root_z,0.5,1e+20,2.9341100000000035,1e+20,13302,56,0.024039689,0.69652497599999996,0.72057081300000003,true,branched,
53,107,53,676,245,523,t_z_121_120_3,z,0.999,0.999,-26.033235549926758,0,-26.033235549926758,-27.701654231054544,2.4727800733407723,-46.033622741699219,-26.033235549926758,0,root_z,0.5,1e+20,2.9341100000000035,1e+20,13303,57,0.024482291,0.622310735,0.64679992500000005,true,branched,
54,109,54,675,306,719,t_z_361_360_1,z,0.999,0.999,-26.04130744934082,0,-26.04130744934082,-27.716050872802736,2.4732467858398341,-46.047451019287109,-26.04130744934082,0.028860092163085938,root_z,0.5,1e+20,2.9341100000000035,1e+20,13304,58,0.024182312000000001,0.70498935200000001,0.72917750800000003,true,branched,
55,111,55,674,538,1284,t_z_525_526_0,z,0.99899999999999967,0.99899999999999967,-26.075508117675781,0,-26.075508117675781,-27.730128458062691,2.4738708439604364,-46.061283111572266,-26.075508117675781,0.02504730224609375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13305,59,0.024351909000000001,0.614869216,0.639226976,true,branched,
56,113,56,645,538,1330,t_z_230_495_3,z,0.998,0.998,-26.050350189208984,0,-26.050350189208984,-27.728565455591955,2.4860738907848514,-46.080226898193359,-26.050350189208984,0.066797256469726562,root_z,0.5,1e+20,2.9341100000000035,1e+20,13318,60,0.024687035,0.706962596,0.73165536900000006,true,branched,
57,115,57,671,276,623,t_z_189_188_1,z,0.99899999999999989,0.99899999999999989,-26.126502990722656,0,-26.126502990722656,-27.762451930834889,2.4807016397524277,-46.094879150390625,-26.126502990722656,0.0057888031005859375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13320,61,0.024827449000000001,0.61340676699999996,0.63823990200000003,true,branched,
58,117,58,669,593,1412,t_z_500_517_0,z,0.997,0.997,-26.140832901000977,0,-26.140832901000977,-27.776874257131897,2.4834264109520161,-46.111766815185547,-26.140832901000977,0.0051631927490234375,root_z,0.5,1e+20,2.9341100000000035,1e+20,13327,62,0.025043269,0.70254522200000002,0.727594721,true,branched,
59,119,59,664,590,1418,t_z_500_517_3,z,0.99924999999999986,0.99924999999999986,-26.152740478515625,0,-26.152740478515625,-27.787918277533656,2.4892393985152577,-46.126224517822266,-26.152740478515625,0.008792877197265625,root_z,0.5,1e+20,2.9341100000000035,1e+20,13330,63,0.024722131000000001,0.70418755099999997,0.728914909,true,branched,
60,121,60,659,642,1567,t_z_544_516_1,z,0.3318333333333332,0.3318333333333332,-26.175498962402344,0,-26.175498962402344,-27.798233538730372,2.4938204117661029,-46.141716003417969,-26.175498962402344,0.0008869171142578125,root_z,0.5,1e+20,2.9341100000000035,1e+20,13331,64,0.030389289999999999,0.61564513700000001,0.64604004500000001,true,branched,
61,123,61,658,337,813,t_z_497_101_0,z,0.11625815905155212,0.11625815905155212,-26.183866500854492,0,-26.183866500854492,-27.809513729756365,2.4951146889364257,-46.156936645507812,-26.183866500854492,0.0076904296875,root_z,0.5,1e+20,2.9341100000000035,1e+20,13332,65,0.023849669,0.69407100099999997,0.71792557199999996,true,branched,
