event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,733,569,1235,t_z_134_133_3,z,0.5,0.5,-25.37098503112793,1,-24.87098503112793,-26.6256690057856,1.1075996898712521,-32.63037109375,-25.088409423828125,0.0063343048095703125,topology,0.5,1e+20,2.9341100000000035,1e+20,12769,1,0.024510145000000001,0.70258633400000003,0.73490988800000001,true,branched,
1,2,1,733,249,533,t_z_133_132_0,z,0.44362896189874146,0.44362896189874146,-25.388315200805664,1,-24.888315200805664,-26.563111832164644,1.1855337238765062,-33.806430816650391,-25.049894332885742,0.0064868927001953125,topology,0.5,1e+20,2.9341100000000035,1e+20,12770,2,0.024227381999999999,0.674261412,0.70627402699999997,true,branched,
2,5,2,732,566,1229,t_z_134_133_0,z,0.44362896189874146,0.44362896189874146,-25.336053848266602,1,-24.836053848266602,-26.529233961157459,1.1784647717202652,-33.761440277099609,-25.018743515014648,0.006427764892578125,topology,0.5,1e+20,2.9341100000000035,1e+20,12771,3,0.022954568000000002,0.67494438700000003,0.70570429599999995,true,branched,
3,7,3,729,383,865,t_z_501_500_2,z,0.19458048617179147,0.19458048617179147,-25.3658447265625,1,-24.8658447265625,-26.509292147287127,1.1717091440655401,-33.723793029785156,-24.997367858886719,0.0068111419677734375,topology,0.5,1e+20,2.9341100000000035,1e+20,12773,4,0.023487984,0.67761393000000003,0.70889983599999995,true,branched,
4,9,4,726,378,857,t_z_500_499_2,z,0.19458048617179147,0.19458048617179147,-25.359830856323242,1,-24.859830856323242,-26.493641010000687,1.1632096187799874,-33.688632965087891,-24.981649398803711,0.0076351165771484375,topology,0.5,1e+20,2.9341100000000035,1e+20,12775,5,0.023401417000000001,0.68142280600000005,0.71262389299999995,true,branched,
5,10,5,730,255,541,t_z_135_134_0,z,0.42925829993849518,0.42925829993849518,-25.413406372070312,1,-24.913406372070312,-26.487174925085615,1.1501511225974668,-33.662899017333984,-24.987163543701172,0.001148223876953125,topology,0.5,1e+20,2.9341100000000035,1e+20,12784,6,0.023254288000000001,0.67471362899999998,0.70575462499999997,true,branched,
6,13,6,729,538,1185,t_z_512_507_2,z,0.18180224079466289,0.18180224079466289,-25.441171646118164,1,-24.941171646118164,-26.485713817455149,1.1401721995506109,-33.637996673583984,-24.99176025390625,0.00238800048828125,topology,0.5,1e+20,2.9341100000000035,1e+20,12785,7,0.023003389999999999,0.67615044000000002,0.70694788200000003,true,branched,
7,15,7,734,571,1234,t_z_133_134_3,z,0.5,0.5,-25.468055725097656,1,-24.968055725097656,-26.498636988917877,1.1292690892758044,-33.623134613037109,-25.007232666015625,0.020231246948242188,topology,0.5,1e+20,2.9341100000000035,1e+20,12804,8,0.023589797999999999,0.67568852800000001,0.70709142800000002,true,branched,
8,17,8,733,719,1570,t_z_516_544_3,z,0.12930926983192412,0.12930926983192412,-25.580135345458984,1,-25.080135345458984,-26.503024664614731,1.1183758084827711,-33.597785949707031,-25.021694183349609,0.021846771240234375,topology,0.5,1e+20,2.9341100000000035,1e+20,12806,9,0.023455923,0.68541396300000001,0.716720409,true,branched,
9,18,9,730,260,546,t_z_134_135_3,z,0.5,0.5,-25.665788650512695,1,-25.165788650512695,-26.514560030584466,1.1031644394771405,-33.599720001220703,-25.049854278564453,0.020071029663085938,topology,0.5,1e+20,2.9341100000000035,1e+20,12828,10,0.023156522999999998,0.68610468499999999,0.71714619199999996,true,branched,
10,21,10,745,375,831,t_z_496_1_1,z,0.28603924881691967,0.28603924881691967,-25.800687789916992,1,-25.300687789916992,-27.394623854976373,2.346871794027936,-44.238273620605469,-25.183710098266602,0.024168014526367188,topology,0.5,1e+20,2.9341100000000035,1e+20,12957,11,0.024345068000000001,0.694986942,0.72704930199999995,true,branched,
11,23,11,749,306,636,t_z_132_152_0,z,0.038414805901410332,0.038414805901410332,-25.836902618408203,1,-25.336902618408203,-27.42222648182603,2.3392163608997043,-44.256439208984375,-25.212753295898438,0.030324935913085938,topology,0.5,1e+20,2.9341100000000035,1e+20,12973,12,0.024108423,0.68938483100000003,0.721292979,true,branched,
