event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,733,598,1287,t_z_526_525_1,0.999,0.999,-25.088409423828125,0.70308389599999999,0.72691906100000003,true,branched,
1,3,1,732,593,1279,t_z_525_524_1,0.998,0.998,-25.004045486450195,0.63769035600000001,0.66026095299999998,true,branched,
2,5,2,731,528,1161,t_z_504_127_2,0.999,0.999,-25.027799606323242,0.64027515599999996,0.66329794500000006,true,branched,
3,7,3,730,277,591,t_z_152_133_1,0.99945238095238098,0.99945238095238098,-25.018966674804688,0.66301080700000004,0.68585311100000002,true,branched,
4,9,4,728,660,1431,t_z_525_137_1,0.999,0.999,-25.00701904296875,0.64529538900000005,0.66759129800000006,true,branched,
5,11,5,727,260,559,t_z_137_136_1,0.99866666666666648,0.99866666666666648,-24.951000213623047,0.67209738799999996,0.69523589399999997,true,branched,
6,13,6,725,508,1118,t_z_508_518_1,0.9986666666666667,0.9986666666666667,-25.019643783569336,0.63747893300000003,0.66016304000000003,true,branched,
7,15,7,723,522,1159,t_z_504_127_1,0.99942857142857144,0.99942857142857144,-25.036306381225586,0.67633903100000003,0.69996709000000001,true,branched,
8,17,8,722,531,1182,t_z_507_512_1,0.999,0.999,-25.054521560668945,0.67505412499999995,0.697995213,true,branched,
9,19,9,717,492,1089,t_z_517_516_2,0.999,0.999,-25.093435287475586,0.60310959799999997,0.62590495300000004,true,branched,
10,21,10,729,619,1327,t_z_495_230_1,0.99938888888888888,0.99938888888888888,-25.200077056884766,0.68340091000000003,0.70786955900000004,true,branched,
11,23,11,728,441,967,t_z_509_508_1,0.9996666666666667,0.9996666666666667,-25.241786956787109,0.67827938200000004,0.70177711600000003,true,branched,
12,25,12,726,258,539,t_z_133_132_3,0.999,0.999,-25.279998779296875,0.67586181199999995,0.69912223100000004,true,branched,
13,27,13,725,263,551,t_z_136_135_1,0.996,0.996,-25.290281295776367,0.65826844100000004,0.68188027600000001,true,branched,
14,29,14,723,377,851,t_z_499_3_3,0.99933333333333341,0.99933333333333341,-25.347311019897461,0.68037610699999995,0.70419425800000002,true,branched,
15,31,15,721,510,1127,t_z_518_413_1,0.997,0.997,-25.366649627685547,0.68005505899999996,0.70402049600000005,true,branched,
16,33,16,713,562,1247,t_z_505_152_1,0.99938888888888888,0.99938888888888888,-25.390281677246094,0.68743021199999998,0.71108845499999995,true,branched,
17,34,17,719,292,638,t_z_132_152_1,0.999,0.999,-25.397556304931641,0.63231043899999995,0.65562028699999997,true,branched,
