instance_id,method,depth,n_decisions,q_std_mean,q_std_median,margin_mean,lambda_prim_over_qstd_mean,prim_dominates_q_frac,frac_z,frac_m,frac_y,extract_s_mean,infer_s_mean,select_s_mean
real_01,root-z-bias,32,8,3.6597623328684943,3.909695750203926,0.022157430648803652,0.0,0.0,1.0,0.0,0.0,0.019164001124999976,0.5997851235,0.6189538911249999
real_01,root-z-bias,33,7,3.613842443499466,3.956339766852396,0.046025412423270066,0.0,0.0,1.0,0.0,0.0,0.01938755157142853,0.6189358091428572,0.6383282929999999
real_01,root-z-bias,34,6,3.5579142594252366,3.8537642495772535,0.03679211934407548,0.0,0.0,1.0,0.0,0.0,0.019711964999999932,0.6315290843333333,0.6512459
real_01,root-z-bias,35,5,3.501465756842385,3.9430743370935426,0.03552360534667964,0.0,0.0,1.0,0.0,0.0,0.020095417599999978,0.606232305,0.6263328373999999
real_01,root-z-bias,36,4,3.3810440423897927,3.652085251654845,0.019748210906982373,0.0,0.0,1.0,0.0,0.0,0.02009114425,0.6514948574999999,0.67159074525
real_01,root-z-bias,37,3,3.3734025986138416,3.9280398187533585,0.08695920308430982,0.0,0.0,1.0,0.0,0.0,0.020576469999999934,0.594962865,0.615544334
real_01,root-z-bias,38,2,3.08948468744311,3.08948468744311,0.0160551071166992,0.0,0.0,1.0,0.0,0.0,0.020859960499999948,0.645333662,0.6661986765
real_01,root-z-bias,39,2,3.103387701473454,3.103387701473454,0.0237274169921875,0.0,0.0,1.0,0.0,0.0,0.02121970599999995,0.6021647525,0.623389808
real_01,root-z-bias,40,2,3.1533093163094597,3.1533093163094597,0.01183891296386715,0.0,0.0,1.0,0.0,0.0,0.021053765999999953,0.6724708195,0.6935302289999999
real_01,root-z-bias,41,2,3.1521123427454807,3.1521123427454807,0.014132499694824151,0.0,0.0,1.0,0.0,0.0,0.021424109,0.6912350694999999,0.7126643585
real_01,root-z-bias,42,2,3.1532331025735374,3.1532331025735374,0.06267261505126945,0.0,0.0,1.0,0.0,0.0,0.0218535955,0.6991038129999998,0.7209621615
real_01,root-z-bias,43,2,3.151878111337572,3.151878111337572,0.033792495727539,0.0,0.0,1.0,0.0,0.0,0.022183824,0.614566143,0.6367549325
real_01,root-z-bias,44,2,3.152740235883848,3.152740235883848,0.01411151885986325,0.0,0.0,1.0,0.0,0.0,0.02175706899999995,0.7009081420000001,0.7226709364999999
real_01,root-z-bias,45,2,3.1213981282375607,3.1213981282375607,0.07895183563232415,0.0,0.0,1.0,0.0,0.0,0.02143724999999995,0.6989887999999999,0.7204312804999999
real_01,root-z-bias,46,2,3.1228748565907636,3.1228748565907636,0.03648567199707025,0.0,0.0,1.0,0.0,0.0,0.021622156499999948,0.656687432,0.6783152669999999
real_01,root-z-bias,47,2,3.126443459834145,3.126443459834145,0.0406646728515625,0.0,0.0,1.0,0.0,0.0,0.02150061749999995,0.651120038,0.6726260099999999
real_01,root-z-bias,48,2,3.103611066718534,3.103611066718534,0.0676631927490234,0.0,0.0,1.0,0.0,0.0,0.02169654649999995,0.6293447769999999,0.6510463314999999
real_01,root-z-bias,49,2,3.1064102818321233,3.1064102818321233,0.1030349731445312,0.0,0.0,1.0,0.0,0.0,0.021827510999999952,0.6409363315,0.6627691995
real_01,root-z-bias,50,2,3.082478092476989,3.082478092476989,0.03144741058349605,0.0,0.0,1.0,0.0,0.0,0.021648611,0.6452437894999999,0.666897534
real_01,root-z-bias,51,2,3.0840917805328525,3.0840917805328525,0.01826190948486325,0.0,0.0,1.0,0.0,0.0,0.02251551149999995,0.6618972299999999,0.6844186704999999
real_01,root-z-bias,52,2,3.0857782720757942,3.0857782720757942,0.019918441772460847,0.0,0.0,1.0,0.0,0.0,0.021553107000000002,0.6588939514999999,0.6804526945
real_01,root-z-bias,53,2,3.0816865652365975,3.0816865652365975,0.20122623443603516,0.0,0.0,1.0,0.0,0.0,0.02172359649999995,0.6156861435000001,0.63741564
real_01,root-z-bias,54,2,3.042320045063219,3.042320045063219,0.06318569183349605,0.0,0.0,1.0,0.0,0.0,0.02163952799999995,0.662522394,0.68416701
real_01,root-z-bias,55,2,3.052841485935416,3.052841485935416,0.01943969726562495,0.0,0.0,1.0,0.0,0.0,0.02175031349999995,0.6124018059999999,0.6341575469999999
real_01,root-z-bias,56,2,3.0589885264794656,3.0589885264794656,0.11407756805419914,0.0,0.0,1.0,0.0,0.0,0.021907813499999998,0.666354375,0.6882673545
real_01,root-z-bias,57,2,3.0569928430794686,3.0569928430794686,0.00532722473144525,0.0,0.0,1.0,0.0,0.0,0.02188573749999995,0.6170949659999998,0.6389859675
real_01,root-z-bias,58,2,3.058979737041139,3.058979737041139,0.07040023803710936,0.0,0.0,1.0,0.0,0.0,0.022017607999999952,0.655950874,0.6779740934999999
real_01,root-z-bias,59,2,3.062544252417852,3.062544252417852,0.1100072860717773,0.0,0.0,1.0,0.0,0.0,0.0217662625,0.6613547699999999,0.6831260284999999
real_01,root-z-bias,60,2,3.0670300693778407,3.0670300693778407,0.0030965805053710504,0.0,0.0,1.0,0.0,0.0,0.0247567439999999,0.613926617,0.6386887434999999
real_01,root-z-bias,61,2,3.075298245610079,3.075298245610079,0.00577735900878905,0.0,0.0,1.0,0.0,0.0,0.021531367500000002,0.658902288,0.6804383359999999
real_01,root-z-bias,62,1,3.65911532821885,3.65911532821885,0.0188980102539062,0.0,0.0,1.0,0.0,0.0,0.01910241,0.659005366,0.6781133219999999
real_01,root-z-bias,63,1,3.6650069365676665,3.6650069365676665,0.0018386840820312,0.0,0.0,1.0,0.0,0.0,0.019017031,0.6104680399999999,0.629489904
real_01,topology-only,0,2,2.392349173287255,2.392349173287255,0.0038013458251953004,0.2937017023119706,0.0,1.0,0.0,0.0,0.021797570500000002,0.704353195,0.7337812045000001
real_01,topology-only,1,2,1.9868985026427353,1.9868985026427353,0.025973320007324198,0.3005370331055737,0.0,1.0,0.0,0.0,0.02141604149999995,0.6777432744999999,0.7067850784999999
real_01,topology-only,2,2,1.9797150955686624,1.9797150955686624,0.026219367980957,0.30203724892660694,0.0,1.0,0.0,0.0,0.02095001899999995,0.6690389194999999,0.6976197609999999
real_01,topology-only,3,2,1.975486972238754,1.975486972238754,0.0259742736816406,0.3033153770033464,0.0,1.0,0.0,0.0,0.021166604,0.676991957,0.7057995715000001
real_01,topology-only,4,2,1.971746139288938,1.971746139288938,0.0258989334106445,0.3048414843252852,0.0,1.0,0.0,0.0,0.022362332,0.669748426,0.699723689
real_01,topology-only,5,2,1.9736732323697743,1.9736732323697743,0.022216796874999948,0.3067379787041365,0.0,1.0,0.0,0.0,0.02079340699999995,0.6632065659999999,0.6916069884999998
real_01,topology-only,6,2,1.9680961313401917,1.9680961313401917,0.0221757888793945,0.30867793131345395,0.0,1.0,0.0,0.0,0.0204383374999999,0.672311439,0.700375065
real_01,topology-only,7,2,1.9624979911447873,1.9624979911447873,0.030697822570800698,0.31080431559254185,0.0,1.0,0.0,0.0,0.020733315499999953,0.6653513335000001,0.69373606
real_01,topology-only,8,2,1.9566471809711397,1.9566471809711397,0.031120300292968698,0.3129864995044903,0.0,1.0,0.0,0.0,0.0207599635,0.670910416,0.6993118225
real_01,topology-only,9,2,1.9470490835552186,1.9470490835552186,0.029849052429199198,0.31619654942622594,0.0,1.0,0.0,0.0,0.0204057164999999,0.6799432619999999,0.7080051669999999
real_01,topology-only,10,2,2.851389072227117,2.851389072227117,0.0223045349121093,0.1810203027240079,0.0,1.0,0.0,0.0,0.02090397499999995,0.678147227,0.7066743074999999
real_01,topology-only,11,2,2.8347762200450104,2.8347762200450104,0.028056144714355448,0.1819408964214947,0.0,1.0,0.0,0.0,0.02097209149999995,0.660052629,0.6886830405
real_01,topology-only,12,1,3.3561825970588672,3.3561825970588672,0.0266342163085937,0.14897878334693898,0.0,1.0,0.0,0.0,0.017674913,0.649561253,0.6747375519999999
real_01,topology-only,13,1,3.392952690987453,3.392952690987453,0.0248908996582031,0.1473642710457259,0.0,1.0,0.0,0.0,0.017860639,0.6081116699999999,0.6334666559999999
real_01,z-bias,0,2,2.392349173287255,2.392349173287255,0.0038013458251953004,0.2937017023119706,0.0,1.0,0.0,0.0,0.020721923499999947,0.6920376435,0.7131997649999999
real_01,z-bias,1,2,2.0158861393574465,2.0158861393574465,0.05670070648193355,0.2987254880055641,0.0,1.0,0.0,0.0,0.02094151799999995,0.6568738404999999,0.6782355499999999
real_01,z-bias,2,2,2.011921439699014,2.011921439699014,0.0115108489990234,0.30018468119027414,0.0,1.0,0.0,0.0,0.020493462,0.6602302275,0.6811390314999999
real_01,z-bias,3,2,2.0130288562203345,2.0130288562203345,0.01387882232666015,0.3014787643643848,0.0,1.0,0.0,0.0,0.02066146499999995,0.6480422275,0.6691215454999999
real_01,z-bias,4,2,2.0203198539902343,2.0203198539902343,0.0186786651611328,0.3024750968276272,0.0,1.0,0.0,0.0,0.02088612549999995,0.6720946635,0.6933928415
real_01,z-bias,5,2,2.0139916238494036,2.0139916238494036,0.031636238098144503,0.3045668066650375,0.0,1.0,0.0,0.0,0.0207288875,0.6584557359999998,0.6796007505
real_01,z-bias,6,2,2.0084480533594435,2.0084480533594435,0.00538349151611325,0.3066387412243642,0.0,1.0,0.0,0.0,0.02057047199999995,0.6609376215,0.681925342
real_01,z-bias,7,2,2.0025774277884416,2.0025774277884416,0.0059976577758789,0.30873770660310124,0.0,1.0,0.0,0.0,0.02084992499999995,0.6576932745,0.6789540945
real_01,z-bias,8,2,1.9959267680512136,1.9959267680512136,0.0114641189575195,0.3110910871564282,0.0,1.0,0.0,0.0,0.02091214849999995,0.6415082909999998,0.6628331415
real_01,z-bias,9,2,1.9905803086963894,1.9905803086963894,0.001957893371582,0.31301432039220667,0.0,1.0,0.0,0.0,0.020603459,0.6451077909999998,0.6661219064999999
real_01,z-bias,10,2,3.1956936216041028,3.1956936216041028,0.04669380187988275,0.17044257022897574,0.0,1.0,0.0,0.0,0.0215627065,0.6661995855,0.6881516430000001
real_01,z-bias,11,2,3.1889368833984824,3.1889368833984824,0.008005142211914019,0.17083980589472922,0.0,1.0,0.0,0.0,0.0208681845,0.6733540965,0.6946544434999999
real_01,z-bias,12,2,3.1849504436240714,3.1849504436240714,0.0035400390624999497,0.17111032601696624,0.0,1.0,0.0,0.0,0.02119190549999995,0.665364201,0.6869834515
real_01,z-bias,13,2,3.1303032935354795,3.1303032935354795,0.0519933700561523,0.17295219116006583,0.0,1.0,0.0,0.0,0.0212472459999999,0.6686630845,0.690356424
real_01,z-bias,14,2,3.1258429975015867,3.1258429975015867,0.038656234741210896,0.17322236834980925,0.0,1.0,0.0,0.0,0.020917820999999948,0.671980397,0.6933443564999999
real_01,z-bias,15,2,3.1213361394336756,3.1213361394336756,0.04299640655517575,0.17348514815162788,0.0,1.0,0.0,0.0,0.02097438549999995,0.6505175344999999,0.6719362950000001
real_01,z-bias,16,2,3.085562846780815,3.085562846780815,0.01362419128417965,0.17718873884547126,0.0,1.0,0.0,0.0,0.021428402,0.6656569505000001,0.687519821
real_01,z-bias,17,2,3.162998947027808,3.162998947027808,0.02770423889160155,0.17174076333703645,0.0,1.0,0.0,0.0,0.021000390499999903,0.6685691964999999,0.6899948335
real_01,z-bias,18,2,3.1544660848398625,3.1544660848398625,0.08423042297363276,0.17212855140629899,0.0,1.0,0.0,0.0,0.02085677999999995,0.6713626715,0.6926475084999999
real_01,z-bias,19,2,3.197659577193524,3.197659577193524,0.02288341522216795,0.1709451391782745,0.0,1.0,0.0,0.0,0.02075228549999995,0.673654661,0.6948227244999999
real_01,z-bias,20,3,3.2644468361327132,3.289518963319072,0.05024528503417963,0.1636502695638091,0.0,1.0,0.0,0.0,0.020356372666666633,0.6749070503333333,0.6956550966666666
real_01,z-bias,21,3,3.2684843906095757,3.291499233854273,0.05155626932779947,0.16354149276753407,0.0,1.0,0.0,0.0,0.020183207,0.65005173,0.6706251576666666
real_01,z-bias,22,3,3.227952634201577,3.1581918399922686,0.0270010630289713,0.16564004880716854,0.0,1.0,0.0,0.0,0.020402531999999966,0.6419947469999999,0.6627899296666665
real_01,z-bias,23,4,3.2839390542515527,3.326042239704081,0.01364278793334955,0.16036560188680568,0.0,1.0,0.0,0.0,0.01991921849999995,0.67714847375,0.6974476277499999
real_01,z-bias,24,5,3.4012527007057662,3.5131830152962262,0.0678829193115234,0.15410679966509727,0.0,1.0,0.0,0.0,0.01989240699999994,0.6743879274,0.6946496702
real_01,z-bias,25,5,3.38698367673294,3.5134370918852524,0.04832077026367182,0.15461387932040563,0.0,1.0,0.0,0.0,0.01996721959999996,0.6740684988,0.6944037701999999
real_01,z-bias,26,6,3.4923874981959515,3.671331692638148,0.0277318954467773,0.14907200486756308,0.0,1.0,0.0,0.0,0.019611231166666635,0.6592892433333332,0.6792607648333332
real_01,z-bias,27,6,3.634263768195062,3.890380031031761,0.0671895345052083,0.14351076381594977,0.0,1.0,0.0,0.0,0.01974607183333332,0.6598939238333333,0.6799925413333335
real_01,z-bias,28,7,3.655732936213891,3.8463248065389815,0.025584357125418487,0.1419081370292903,0.0,1.0,0.0,0.0,0.019301675857142816,0.654379469,0.674037174142857
real_01,z-bias,29,8,3.677457747948103,3.8478250974632573,0.0354542732238769,0.1408080375297031,0.0,1.0,0.0,0.0,0.019207220874999962,0.662063931875,0.681619862375
