event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,180,40,81,t_m_20_1,0.13006684755322123,0.13006684755322123,-24.741943359375,0.54765575600000005,0.56710172299999995,true,branched,
1,2,1,185,38,63,t_m_15_3,0.14324015115832678,0.14324015115832678,-24.673652648925781,0.48790587099999999,0.50708205399999995,true,branched,
2,4,2,168,44,83,t_m_20_3,0.15278393920618238,0.15278393920618238,-24.681562423706055,0.50072765200000002,0.51992222300000002,true,branched,
3,6,3,184,73,149,t_z_23_16_2,0.16033588596946757,0.16033588596946757,-25.104934692382812,0.467228645,0.48656039400000001,true,branched,
4,8,4,184,67,137,t_z_20_16_0,0.17453632523362228,0.17453632523362228,-25.120689392089844,0.41359710100000002,0.43305513400000001,true,branched,
5,10,5,178,42,75,t_m_18_3,0.17016986806576906,0.17016986806576906,-24.743484497070312,0.48082833699999999,0.500266129,true,branched,
6,12,6,183,33,59,t_m_14_3,0.16600000000000037,0.16600000000000037,-24.772600173950195,0.47391656599999998,0.49302340700000002,true,branched,
7,14,7,185,79,207,t_z_38_15_3,0.10753787539816617,0.10753787539816617,-25.295124053955078,0.47946227800000002,0.49961851600000001,true,branched,
8,16,8,185,82,221,t_z_41_16_2,0.0010000000000000009,0.0010000000000000009,-25.315801620483398,0.44396715199999998,0.46411872900000001,true,branched,
9,18,9,184,91,287,t_z_54_16_3,0.00050000000000016698,0.00050000000000016698,-25.391986846923828,0.44077235599999998,0.460794961,true,branched,
10,19,9,182,92,287,t_z_54_16_3,0.0010000000000000564,0.0010000000000000564,-25.407148361206055,0.44065638499999998,0.46020683600000001,true,branched,
11,23,10,182,81,217,t_z_41_16_0,0.48851249999999469,0.48851249999999469,-25.441431045532227,0.48096930900000001,0.50053428,true,branched,
12,25,11,180,76,195,t_z_35_16_1,0.36635256410256389,0.36635256410256389,-25.561239242553711,0.46780870800000002,0.48802648700000001,true,branched,
13,27,12,179,67,138,t_z_16_20_1,0.36635256410256389,0.36635256410256389,-25.409988403320312,0.46645255600000002,0.48656644799999998,true,branched,
14,29,13,178,63,121,t_z_18_15_0,0.46107692307692316,0.46107692307692316,-25.573093414306641,0.47943626,0.50686166200000005,true,branched,
15,31,14,187,54,110,t_z_5_6_3,0.30385983813218698,0.30385983813218698,-25.624771118164062,0.44145015199999998,0.46106253000000003,true,branched,
16,33,15,171,3,5,t_m_1_1,0.26875268572494948,0.26875268572494948,-25.288543701171875,0.469002902,0.48878091699999998,true,branched,
17,35,16,145,20,45,t_m_11_1,0.093697916666666645,0.093697916666666645,-25.352052688598633,0.46159358900000003,0.48112333800000001,true,branched,
18,37,17,145,12,28,t_m_7_0,0.062437499999999924,0.062437499999999924,-25.405614852905273,0.44700956200000003,0.46671206999999998,true,branched,
19,39,18,123,38,127,t_z_18_15_3,0.35695238095238102,0.35695238095238102,-25.746574401855469,0.45615140799999998,0.47591431699999998,true,branched,
20,41,19,115,2,8,t_m_2_0,0.24950000000000006,0.24950000000000006,-25.450098037719727,0.444795104,0.46469269200000002,true,branched,
21,43,20,126,4,24,t_m_6_0,0.49950000000000006,0.49950000000000006,-25.693389892578125,0.47094316899999999,0.490360935,true,branched,
22,45,21,123,0,0,t_m_0_0,0.0020000000000000018,0.0020000000000000018,-25.622587203979492,0.48054122500000002,0.49996133599999998,true,branched,
23,47,22,115,10,60,t_m_15_0,0.0015000000000000566,0.0015000000000000566,-25.635595321655273,0.46590079400000001,0.48531322900000001,true,branched,
24,49,23,122,14,73,t_m_18_1,0.0029999999999997806,0.0029999999999997806,-25.663057327270508,0.47156176999999999,0.491092959,true,branched,
25,50,24,119,10,77,t_m_19_1,0.0010000000000000009,0.0010000000000000009,-25.695411682128906,0.47501531000000002,0.50263285499999999,true,branched,
26,52,25,121,8,65,t_m_16_1,0.0010000000000001119,0.0010000000000001119,-25.714223861694336,0.43983039000000002,0.459685493,true,branched,
27,54,26,115,8,57,t_m_14_1,0.0010000000000001119,0.0010000000000001119,-25.73505973815918,0.43956207600000002,0.45902637499999999,true,branched,
28,57,27,106,12,85,t_m_21_1,0.0013333333333334085,0.0013333333333334085,-25.757593154907227,0.47286327299999997,0.49230568499999999,true,branched,
29,59,28,111,6,48,t_m_12_0,0.0033333333333336324,0.0033333333333336324,-25.771015167236328,0.48239305599999999,0.50196169199999996,true,branched,
30,60,29,111,12,76,t_m_19_0,0.0013333333333334085,0.0013333333333334085,-25.784740447998047,0.473275424,0.49298449500000002,true,branched,
31,63,30,110,12,71,t_m_17_3,0.0010000000000000009,0.0010000000000000009,-25.806060791015625,0.46489134599999998,0.48439120099999999,true,branched,
32,64,31,111,30,299,t_z_56_44_1,0.0010000000000000009,0.0010000000000000009,-26.184244155883789,0.47349813400000001,0.49291930499999997,true,branched,
33,67,32,110,8,51,t_m_12_3,0.0046666666666670409,0.0046666666666670409,-25.842269897460938,0.438509284,0.458262426,true,branched,
34,68,33,108,10,69,t_m_17_1,0.0010000000000000009,0.0010000000000000009,-25.855653762817383,0.44088927500000002,0.46047375499999998,true,branched,
35,71,34,106,3,22,t_m_5_2,0.00033333333333351867,0.00033333333333351867,-25.921941757202148,0.46450683999999998,0.48381150499999998,true,branched,
36,73,35,94,6,52,t_m_13_0,0.25033333333333352,0.25033333333333352,-25.758134841918945,0.47408945200000002,0.49370572099999999,true,branched,
37,75,36,96,2,32,t_m_8_0,0.25166666666666671,0.25166666666666671,-25.790241241455078,0.46352464300000001,0.48290889199999998,true,branched,
38,77,37,98,6,95,t_z_2_1_3,0.99866666666666659,0.99866666666666659,-25.661575317382812,0.46741708599999998,0.486563468,true,branched,
39,79,38,97,0,13,t_m_3_1,0.0013333333333334085,0.0013333333333334085,-25.961713790893555,0.43390097599999999,0.45352831999999998,true,branched,
40,81,39,88,1,41,t_m_10_1,0.25,0.25,-25.824672698974609,0.430280304,0.44966806100000001,true,branched,
41,83,40,91,2,72,t_m_18_0,0.0010000000000000009,0.0010000000000000009,-25.995700836181641,0.43239413199999999,0.45092226800000001,true,branched,
42,85,41,91,0,49,t_m_12_1,0.0010000000000000009,0.0010000000000000009,-26.034505844116211,0.43493726100000002,0.45432255399999999,true,branched,
43,87,42,90,87,2063,t_z_219_7_3,0.0040000000000000036,0.0040000000000000036,-26.561737060546875,0.43582976699999998,0.45513967500000002,true,branched,
44,88,43,89,38,639,t_z_112_7_3,0.996,0.996,-25.856830596923828,0.46300153399999999,0.48207552300000001,true,branched,
45,91,44,89,16,401,t_z_88_6_0,0.5,0.5,-26.621210098266602,0.472634412,0.49181470300000002,true,branched,
46,93,45,68,29,647,t_z_113_112_3,0.997,0.997,-25.930744171142578,0.46488955799999998,0.48423754600000002,true,branched,
47,95,46,67,1,146,t_z_16_23_1,0.998,0.998,-26.000864028930664,0.45253156,0.472028375,true,branched,
48,97,47,66,60,2038,t_z_238_321_3,0.998,0.998,-26.020298004150391,0.46312108600000002,0.482008938,true,branched,
49,99,48,64,42,1220,t_z_64_65_2,0.999,0.999,-26.087446212768555,0.42242117200000001,0.44131450799999999,true,branched,
50,101,49,62,37,1173,t_z_213_212_2,0.999,0.999,-26.132143020629883,0.42264900599999999,0.441465526,true,branched,
51,103,50,61,20,600,t_z_88_109_0,0.999,0.999,-26.145479202270508,0.45511855099999998,0.47400987100000003,true,branched,
