event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,51,47,1849,t_z_188_29_2,0.49900000000000011,0.49900000000000011,-5.5377087593078613,0.161750334,0.18001858400000001,true,branched,
1,2,1,51,45,1845,t_z_188_29_0,0.499,0.499,-4.6835970878601074,0.13861437200000001,0.15707628000000001,true,branched,
2,4,2,51,41,1072,t_z_14_15_2,0.499,0.499,-3.5678181648254395,0.123985099,0.142276606,true,branched,
3,6,3,51,41,1073,t_z_15_14_2,0.499,0.499,-2.4220404624938965,0.126825255,0.144780875,true,branched,
4,8,4,49,38,1049,t_z_33_3_2,0.5,0.5,-1.4649835824966431,0.12064657400000001,0.13834492000000001,true,branched,
5,9,4,50,44,1844,t_z_29_188_0,0.499,0.499,-0.69793450832366943,0.121931834,0.13953284799999999,true,branched,
6,12,5,50,20,71,t_z_32_3_1,0.49983333333333335,0.49983333333333335,-0.24447664618492126,0.120147591,0.13792153900000001,true,branched,
7,13,5,49,45,1848,t_z_29_188_2,0.499,0.499,0.028653524816036224,0.11965785299999999,0.13752603799999999,true,branched,
8,16,6,48,46,1853,t_z_29_18_0,0.5,0.5,0.48494961857795715,0.120112389,0.13815429300000001,true,branched,
9,17,6,48,2,4,t_m_1_0,0.499,0.499,1.0179086923599243,0.120247862,0.13783904199999999,true,branched,
10,21,7,41,30,1043,t_z_200_3_3,0.33333333333333337,0.33333333333333337,1.081950306892395,0.122346369,0.139929831,true,branched,
11,22,8,41,30,1042,t_z_3_200_3,0.33333333333333337,0.33333333333333337,1.5033148527145386,0.12024161,0.13787997099999999,true,branched,
12,24,9,43,30,1037,t_z_200_3_0,0.24949999999999994,0.24949999999999994,1.8943208456039429,0.12029287499999999,0.138035397,true,branched,
13,25,9,40,7,15,t_m_3_3,0.00050000000000001888,0.00050000000000001888,2.495159387588501,0.120846648,0.13861757099999999,true,branched,
14,28,10,36,5,13,t_m_3_1,0.0015000000000001124,0.0015000000000001124,2.812307596206665,0.120889568,0.138434212,true,branched,
15,31,11,39,28,1029,t_z_200_199_0,0.0015000000000000568,0.0015000000000000568,3.2510960102081299,0.11980618699999999,0.13735613999999999,true,branched,
16,33,12,38,26,1021,t_z_199_198_0,0.0015000000000000568,0.0015000000000000568,3.3906793594360352,0.11970249099999999,0.137353421,true,branched,
17,35,13,37,24,1013,t_z_198_192_0,0.0015000000000000568,0.0015000000000000568,3.7643253803253174,0.119976737,0.13770221199999999,true,branched,
18,36,14,30,9,69,t_z_32_3_0,0.0010000000000000009,0.0010000000000000009,4.2489557266235352,0.120425079,0.138080911,true,branched,
19,39,15,27,21,1035,t_z_200_199_3,0.0015000000000000568,0.0015000000000000568,4.5193829536437988,0.119971412,0.13763278400000001,true,branched,
20,40,16,35,27,1033,t_z_200_199_2,0.0015000000000000568,0.0015000000000000568,4.904660701751709,0.119570923,0.13745117800000001,true,branched,
21,43,17,34,26,1025,t_z_199_198_2,0.0015000000000000568,0.0015000000000000568,5.3167686462402344,0.119985778,0.137796365,true,branched,
22,44,18,15,6,73,t_z_32_3_2,0.0010000000000000009,0.0010000000000000009,5.7368440628051758,0.120750886,0.138496217,true,branched,
23,46,19,14,2,57,t_z_25_24_2,0.0010000000000000009,0.0010000000000000009,6.1128687858581543,0.116770713,0.13431015299999999,true,branched,
24,49,20,12,0,38,t_z_1_3_1,0.998,0.998,6.7928605079650879,0.113753121,0.13099609400000001,true,branched,
25,51,21,4,3,1113,t_z_18_15_2,0.999,0.999,7.1712512969970703,0.112345998,0.13145142600000001,true,branched,
26,53,22,3,2,1041,t_z_200_3_2,0.999,0.999,7.5644125938415527,0.112077412,0.129300838,true,branched,
27,55,23,1,0,919,t_z_188_10_1,0.999,0.999,7.9547138214111328,0.11175584099999999,0.12907090299999999,true,branched,
