event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,221,39,65,t_m_16_1,0.17349454098917549,0.17349454098917549,-23.966365814208984,0.11926065499999999,0.16867884499999999,true,branched,
1,2,1,221,45,81,t_m_20_1,0.16437427761183945,0.16437427761183945,-23.864387512207031,1.145206527,1.1937430259999999,true,branched,
2,4,2,221,35,57,t_m_14_1,0.20200438842962787,0.20200438842962787,-23.88311767578125,1.432231137,1.479969401,true,branched,
3,6,3,229,2,3,t_m_0_3,0.18713093692317118,0.18713093692317118,-23.918533325195312,0.010875279,0.062215785000000003,true,branched,
4,8,4,228,51,85,t_m_21_1,0.23411830159984925,0.23411830159984925,-23.952594757080078,0.010793003000000001,0.058563452000000002,true,branched,
5,10,5,235,19,31,t_m_7_3,0.23430164356043381,0.23430164356043381,-24.021007537841797,0.011133064999999999,0.059904371999999997,true,branched,
6,12,6,229,52,87,t_m_21_3,0.18920594324659001,0.18920594324659001,-24.018604278564453,0.010799688,0.058770741000000001,true,branched,
7,14,7,227,28,49,t_m_12_1,0.14598949610290946,0.14598949610290946,-24.065362930297852,0.010821829,0.059243907999999998,true,branched,
8,16,8,223,31,51,t_m_12_3,0.18850451809177449,0.18850451809177449,-24.097108840942383,0.010827443000000001,0.064650236999999999,true,branched,
9,18,9,216,33,56,t_m_14_0,0.13091406680033252,0.13091406680033252,-24.12043571472168,0.010790813,0.059013345000000002,true,branched,
10,19,9,206,33,60,t_m_15_0,0.19198813322379393,0.19198813322379393,-24.157144546508789,0.010827606,0.058917520000000001,true,branched,
11,23,10,217,157,739,t_z_59_2_1,0.999,0.999,-24.331699371337891,0.011197423999999999,0.063238216999999999,true,branched,
12,25,11,216,48,91,t_z_2_1_1,0.999,0.999,-24.302125930786133,0.010892618,0.058576118000000003,true,branched,
13,27,12,215,8,14,t_m_3_2,0.20844776248527502,0.20844776248527502,-24.357332229614258,0.011406622999999999,0.059586068999999998,true,branched,
