event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,180,34,61,t_m_15_1,0.13006684755322123,0.13006684755322123,-24.733194351196289,0.12452651300000001,0.17645018100000001,true,branched,
1,2,1,183,37,63,t_m_15_3,0.14324015115832678,0.14324015115832678,-24.671022415161133,1.13858244,1.1853913620000001,true,branched,
2,4,2,169,43,81,t_m_20_1,0.15266802194702189,0.15266802194702189,-24.674943923950195,1.4390231,1.4853921029999999,true,branched,
3,6,3,168,41,79,t_m_19_3,0.19999834313120146,0.19999834313120146,-24.686319351196289,0.010911763,0.061347607999999998,true,branched,
4,8,4,168,44,83,t_m_20_3,0.13008521286199537,0.13008521286199537,-24.738306045532227,0.011041321,0.057549310999999999,true,branched,
5,10,5,167,39,70,t_m_17_2,0.16616666666666657,0.16616666666666657,-24.776313781738281,0.01077782,0.056760241000000003,true,branched,
6,12,6,190,43,71,t_m_17_3,0.13187183504419608,0.13187183504419608,-24.824234008789062,0.01079167,0.056908381000000001,true,branched,
7,14,7,193,45,76,t_m_19_0,0.20029999999999995,0.20029999999999995,-24.816183090209961,0.010795061,0.056899729000000003,true,branched,
8,16,8,188,35,57,t_m_14_1,0.16674999999999984,0.16674999999999984,-24.8427734375,0.011163846999999999,0.058173418999999997,true,branched,
9,18,9,164,39,69,t_m_17_1,0.2037867868270683,0.2037867868270683,-24.911737442016602,0.01080357,0.056979210000000002,true,branched,
10,21,10,175,29,43,t_m_10_3,0.17555750064394363,0.17555750064394363,-25.105077743530273,0.011092736000000001,0.058746008000000002,true,branched,
11,23,11,166,5,9,t_m_2_1,0.15545989304812816,0.15545989304812816,-25.122312545776367,0.010991291,0.057551402000000002,true,branched,
12,25,12,168,10,21,t_m_5_1,0.1853157894736841,0.1853157894736841,-25.178447723388672,0.010928871,0.057360344000000001,true,branched,
13,27,13,153,11,28,t_m_7_0,0.1671851851851851,0.1671851851851851,-25.187952041625977,0.011617096,0.062678150000000002,true,branched,
14,29,14,134,1,2,t_m_0_2,0.056333333333333346,0.056333333333333346,-25.376461029052734,0.010939719000000001,0.056993782,true,branched,
15,31,15,110,14,53,t_m_13_1,0.1012999999999995,0.1012999999999995,-25.327095031738281,0.010932838,0.057372949999999999,true,branched,
16,33,16,113,24,84,t_m_21_0,0.23610526315789482,0.23610526315789482,-25.324089050292969,0.010976624000000001,0.057213977999999999,true,branched,
17,35,17,118,35,142,t_z_16_20_3,0.60020000000000007,0.60020000000000007,-25.469165802001953,0.010912731,0.057191245000000002,true,branched,
18,37,18,117,22,80,t_m_20_0,0.39979999999999999,0.39979999999999999,-25.518335342407227,0.010908202000000001,0.057092431999999999,true,branched,
19,39,19,119,14,46,t_m_11_2,0.055555555555555636,0.055555555555555636,-25.511518478393555,0.01092388,0.057289095999999998,true,branched,
20,41,20,114,16,64,t_m_16_0,0.33366666666666667,0.33366666666666667,-25.504003524780273,0.010921274999999999,0.057501407999999997,true,branched,
21,43,21,114,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
22,45,22,68,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
23,47,23,59,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
24,49,24,59,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
25,51,25,37,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
26,53,26,36,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
27,55,27,33,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
28,56,28,29,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
29,59,29,26,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
30,61,30,27,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
31,63,31,40,-1,-1,,,,,0,0,false,did_not_run,depth_limit:relpscost
