event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,180,135,739,t_z_59_2_1,z,0.999,0.999,-25.000328063964844,1,-24.500328063964844,-25.571889283921983,0.44789977624654964,-26.717779159545898,-24.733198165893555,0.0087451934814453125,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12699,1,0.012638613,0.55449658300000004,0.56730647599999995,true,branched,
1,3,1,179,34,61,t_m_15_1,m,0.12952606745686246,0.12952606745686246,-24.669427871704102,0,-24.669427871704102,-25.49790085094601,0.42715566808774597,-26.678197860717773,-24.669427871704102,0.0072574615478515625,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12702,2,0.012950916999999999,0.45058346500000002,0.46353831000000001,true,branched,
2,5,2,183,39,80,t_m_20_0,m,0.22423537357628714,0.22423537357628714,-24.706418991088867,0,-24.706418991088867,-25.477286208522777,0.39958306383124476,-26.655012130737305,-24.706418991088867,0.034337997436523438,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12733,3,0.013077847,0.44015151000000002,0.45323334900000001,true,branched,
3,7,3,187,37,52,t_m_13_0,m,0.24481499616769431,0.24481499616769431,-24.760124206542969,0,-24.760124206542969,-25.548719293930951,0.4026129751663492,-26.641328811645508,-24.760124206542969,0.00962066650390625,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12773,4,0.012868760999999999,0.36482652500000001,0.37769936599999998,true,branched,
4,9,4,152,27,43,t_m_10_3,m,0.19636963696369641,0.19636963696369641,-24.796232223510742,0,-24.796232223510742,-25.566152986727264,0.39237114666301504,-26.637870788574219,-24.796232223510742,0.009990692138671875,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12826,5,0.013132754,0.45405027100000001,0.46718714,true,branched,
5,11,5,136,1,2,t_m_0_2,m,0.16666666666666666,0.16666666666666666,-24.852899551391602,0,-24.852899551391602,-25.61527881902807,0.37261025085578109,-26.640781402587891,-24.852899551391602,0.014148712158203125,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12880,6,0.012770205999999999,0.451544053,0.46433505200000003,true,branched,
6,13,6,107,6,17,t_m_4_1,m,0.33333333333333337,0.33333333333333337,-24.98792839050293,0,-24.98792839050293,-25.650010884365187,0.32816797739239068,-26.642673492431641,-24.98792839050293,0.00131988525390625,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12902,7,0.012846671,0.446043209,0.45889363300000002,true,branched,
7,15,7,108,6,28,t_m_7_0,m,0.0010000000000000009,0.0010000000000000009,-25.104204177856445,0,-25.104204177856445,-25.805564014999955,0.32676115351861024,-26.655927658081055,-25.104204177856445,0.0013141632080078125,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12947,8,0.012665928999999999,0.46664544800000002,0.47931500399999999,true,branched,
8,17,8,113,8,37,t_m_9_1,m,0.16699999999999993,0.16699999999999993,-24.973073959350586,0,-24.973073959350586,-25.819966577850611,0.34482275036528826,-26.66033935546875,-24.973073959350586,0.0051631927490234375,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12970,9,0.012722130999999999,0.47179316999999998,0.48451902200000002,true,branched,
9,19,9,112,6,24,t_m_6_0,m,0.0010000000000000009,0.0010000000000000009,-25.188535690307617,0,-25.188535690307617,-25.855380347796849,0.32766583839589031,-26.66020393371582,-25.188535690307617,0.032705307006835938,root_z,0.5,1e+20,0.0096120999999999984,1e+20,12978,10,0.012586484,0.48169761999999999,0.49428759100000003,true,branched,
10,21,10,128,0,4,t_m_1_0,m,0.17831111587369619,0.17831111587369619,-25.142421722412109,0,-25.142421722412109,-25.919917851686478,0.3487230109734149,-26.732624053955078,-25.142421722412109,0.00949859619140625,root_z,0.5,1e+20,0.0096120999999999984,1e+20,13037,11,0.012429074,0.44457568400000003,0.45700783099999998,true,branched,
11,23,11,119,11,79,t_m_19_3,m,0.0010000000000000009,0.0010000000000000009,-25.354597091674805,0,-25.354597091674805,-26.015314855495422,0.30233349704919188,-26.749645233154297,-25.354597091674805,0.005054473876953125,root_z,0.5,1e+20,0.0096120999999999984,1e+20,13064,12,0.012945732,0.42273966299999999,0.43570854999999997,true,branched,
12,25,12,140,6,46,t_m_11_2,m,0.25024999999999992,0.25024999999999992,-25.294187545776367,0,-25.294187545776367,-26.019788237980435,0.30551366222057763,-26.768341064453125,-25.294187545776367,0.0003948211669921875,root_z,0.5,1e+20,0.0096120999999999984,1e+20,13095,13,0.012743051,0.469080096,0.48184750399999998,true,branched,
13,27,13,148,12,75,t_m_18_3,m,0.25025000000000031,0.25025000000000031,-25.281776428222656,0,-25.281776428222656,-26.052353059923327,0.29892706994652846,-26.750421524047852,-25.281776428222656,0.000102996826171875,root_z,0.5,1e+20,0.0096120999999999984,1e+20,13119,14,0.012728723000000001,0.443095401,0.45582821000000001,true,branched,
