event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,180,34,61,t_m_15_1,m,0.13006684755322123,0.13006684755322123,-24.733198165893555,0,-24.733198165893555,-25.571889283921983,0.44789977624654964,-26.717779159545898,-24.733198165893555,0.0087451934814453125,none,0,1e+20,0.0096120999999999984,1e+20,12699,1,0.012769478000000001,0.55493890000000001,0.56771122900000004,true,branched,
1,2,1,183,37,63,t_m_15_3,m,0.14324015115832678,0.14324015115832678,-24.671018600463867,0,-24.671018600463867,-25.508985279687767,0.43250002324281894,-26.683897018432617,-24.671018600463867,0.000263214111328125,none,0,1e+20,0.0096120999999999984,1e+20,12715,2,0.012798663,0.47373005000000001,0.48653128699999998,true,branched,
2,4,2,169,43,81,t_m_20_1,m,0.15266802194702189,0.15266802194702189,-24.674945831298828,0,-24.674945831298828,-25.440043624336198,0.37738017532498969,-26.645614624023438,-24.674945831298828,0.0070362091064453125,none,0,1e+20,0.0096120999999999984,1e+20,12727,3,0.01299001,0.47260306099999999,0.48559554300000002,true,branched,
3,6,3,168,41,79,t_m_19_3,m,0.19999834313120146,0.19999834313120146,-24.686321258544922,0,-24.686321258544922,-25.4415252776373,0.37397661902483931,-26.619865417480469,-24.686321258544922,0.00759124755859375,none,0,1e+20,0.0096120999999999984,1e+20,12729,4,0.01282647,0.45027492299999999,0.46310347499999999,true,branched,
4,8,4,168,44,83,t_m_20_3,m,0.13008521286199537,0.13008521286199537,-24.738307952880859,0,-24.738307952880859,-25.440179052807036,0.36690346828998549,-26.600385665893555,-24.738307952880859,0.002605438232421875,none,0,1e+20,0.0096120999999999984,1e+20,12733,5,0.012886556,0.46211098099999998,0.47499981400000002,true,branched,
5,10,5,167,39,70,t_m_17_2,m,0.16616666666666657,0.16616666666666657,-24.776313781738281,0,-24.776313781738281,-25.451695562122826,0.35673956660332679,-26.585390090942383,-24.776313781738281,0.01793670654296875,none,0,1e+20,0.0096120999999999984,1e+20,12735,6,0.012776889,0.41089304300000001,0.42367268899999999,true,branched,
6,12,6,190,43,71,t_m_17_3,m,0.13187183504419608,0.13187183504419608,-24.824235916137695,0,-24.824235916137695,-25.545871001795717,0.40396569693613582,-26.591611862182617,-24.824235916137695,0.002422332763671875,none,0,1e+20,0.0096120999999999984,1e+20,12758,7,0.012839440000000001,0.362266272,0.37510799900000003,true,branched,
7,14,7,193,45,76,t_m_19_0,m,0.20029999999999995,0.20029999999999995,-24.816184997558594,0,-24.816184997558594,-25.587312006579779,0.39629894142255295,-26.515874862670898,-24.816184997558594,0.014970779418945312,none,0,1e+20,0.0096120999999999984,1e+20,12783,8,0.012800061,0.45721199099999998,0.47001453399999998,true,branched,
8,16,8,188,35,57,t_m_14_1,m,0.16674999999999984,0.16674999999999984,-24.842771530151367,0,-24.842771530151367,-25.611586246084659,0.38634914582378876,-26.528343200683594,-24.842771530151367,0.02417755126953125,none,0,1e+20,0.0096120999999999984,1e+20,12790,9,0.017266987000000001,0.47120197000000003,0.48847141199999999,true,branched,
9,18,9,164,39,69,t_m_17_1,m,0.2037867868270683,0.2037867868270683,-24.911735534667969,0,-24.911735534667969,-25.582450203779267,0.34037851014393083,-26.423080444335938,-24.911735534667969,0.026927947998046875,none,0,1e+20,0.0096120999999999984,1e+20,12805,10,0.013127676,0.44341231800000003,0.45654243300000003,true,branched,
10,21,10,175,29,43,t_m_10_3,m,0.17555750064394363,0.17555750064394363,-25.105075836181641,0,-25.105075836181641,-25.754841526576453,0.40664761392982224,-26.710502624511719,-25.105075836181641,0.003093719482421875,none,0,1e+20,0.0096120999999999984,1e+20,12870,11,0.012774572999999999,0.48445353400000002,0.49723061299999999,true,branched,
