event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,395,184,591,t_z_152_133_1,0.40158442516897991,0.40158442516897991,-27.928583145141602,0.689650349,0.71663970600000004,true,branched,
1,2,1,416,334,1231,t_z_134_133_1,0.996,0.996,-27.599147796630859,0.65581160999999999,0.68296869800000004,true,branched,
2,5,2,415,376,1409,t_z_515_230_2,0.28710775651163134,0.28710775651163134,-27.958660125732422,0.63909162100000005,0.66566736900000001,true,branched,
3,6,3,417,401,1509,t_z_544_518_0,0.1908689293486342,0.1908689293486342,-27.939155578613281,0.65689592399999996,0.68379012800000005,true,branched,
4,8,4,417,161,507,t_z_93_92_3,0.99799999999999967,0.99799999999999967,-27.534761428833008,0.62325026699999997,0.65031098899999995,true,branched,
5,11,5,416,349,1283,t_z_525_524_3,0.99899999999999989,0.99899999999999989,-27.514621734619141,0.66072330199999996,0.68765446799999996,true,branched,
6,13,6,416,358,1332,t_z_285_495_0,0.19091738642661138,0.19091738642661138,-27.926309585571289,0.66879005899999999,0.69553682500000003,true,branched,
7,15,7,415,296,1123,t_z_518_508_3,0.99924999999999997,0.99924999999999997,-27.552947998046875,0.66167731399999996,0.68848960999999997,true,branched,
8,16,8,437,371,1287,t_z_526_525_1,0.99833333333333352,0.99833333333333352,-27.596199035644531,0.67139754900000004,0.69785600400000003,true,branched,
9,19,9,435,166,501,t_z_93_92_0,0.99649999999999994,0.99649999999999994,-27.632741928100586,0.65630638500000005,0.68279352900000001,true,branched,
10,21,10,439,310,1091,t_z_517_516_3,0.99966666666666681,0.99966666666666681,-27.715158462524414,0.66416038700000002,0.69065895399999999,true,branched,
11,23,11,437,272,931,t_z_505_504_3,0.86713819813042614,0.86713819813042614,-27.759994506835938,0.63582272200000001,0.66264331899999995,true,branched,
12,25,12,439,377,1285,t_z_526_525_0,0.99799999999999989,0.99799999999999989,-27.772190093994141,0.67126638800000005,0.69795557399999997,true,branched,
13,27,13,438,405,1429,t_z_525_137_0,0.15453742899081635,0.15453742899081635,-28.131200790405273,0.67206009700000002,0.69864054799999997,true,branched,
14,29,14,437,422,1508,t_z_518_544_0,0.15453742899081702,0.15453742899081702,-28.16291618347168,0.66460674600000003,0.69152055800000001,true,branched,
15,31,15,436,382,1330,t_z_230_495_3,0.86390131476881393,0.86390131476881393,-27.812335968017578,0.66988368200000004,0.69661904600000002,true,branched,
16,33,16,435,183,535,t_z_133_132_1,0.058833333333328963,0.058833333333328963,-28.203296661376953,0.66752270499999999,0.69444565899999999,true,branched,
17,35,17,440,294,976,t_z_509_510_2,0.999,0.999,-27.829204559326172,0.67714566700000001,0.70412497200000002,true,branched,
18,37,18,438,388,1346,t_z_285_529_3,0.89139129808421413,0.89139129808421413,-27.831132888793945,0.67593032900000005,0.70252736299999996,true,branched,
19,38,19,469,432,1408,t_z_230_515_2,0.14461495063710395,0.14461495063710395,-28.250228881835938,0.66911507199999998,0.69650336599999996,true,branched,
20,41,20,468,275,845,t_z_499_3_0,0.99924999999999997,0.99924999999999997,-27.910837173461914,0.67366250599999999,0.70028025000000005,true,branched,
21,42,21,474,282,862,t_z_500_501_1,0.25255558893189872,0.25255558893189872,-28.203145980834961,0.67108413,0.69792946499999997,true,branched,
22,45,22,473,403,1277,t_z_525_524_0,0.998,0.998,-27.958009719848633,0.66389480400000001,0.69067800599999996,true,branched,
23,47,23,464,335,1122,t_z_508_518_3,0.91876955379016734,0.91876955379016734,-27.970739364624023,0.677445823,0.70403940499999995,true,branched,
24,49,24,462,324,1083,t_z_516_515_3,0.9986000000000006,0.9986000000000006,-28.002006530761719,0.674047179,0.70069454200000003,true,branched,
25,51,25,461,423,1411,t_z_515_230_3,0.83417734882351091,0.83417734882351091,-28.002773284912109,0.66133030900000001,0.68942277900000004,true,branched,
26,52,26,446,350,1213,t_z_521_509_0,0.99866666666666659,0.99866666666666659,-27.965805053710938,0.67671945099999997,0.70334636900000003,true,branched,
27,55,27,442,381,1327,t_z_495_230_1,0.99547643129219487,0.99547643129219487,-28.012359619140625,0.64191908099999995,0.66876861099999996,true,branched,
28,57,28,451,201,561,t_z_137_136_2,0.94781502199469603,0.94781502199469603,-28.098365783691406,0.67769049299999995,0.70487789199999995,true,branched,
29,59,29,449,310,1075,t_z_515_514_3,0.99825000000000008,0.99825000000000008,-28.11273193359375,0.64710820999999996,0.67389214500000005,true,branched,
30,61,30,446,215,627,t_z_189_188_3,0.999,0.999,-28.133611679077148,0.67358039300000006,0.70083242099999998,true,branched,
31,63,31,444,407,1417,t_z_517_500_2,0.12931871418278729,0.12931871418278729,-28.499650955200195,0.67696279500000001,0.70378104100000005,true,branched,
32,65,32,443,288,961,t_z_508_507_2,0.94993070563772841,0.94993070563772841,-28.126735687255859,0.66427438999999999,0.69063670700000002,true,branched,
33,66,33,430,195,592,t_z_133_152_2,0.88969972834590738,0.88969972834590738,-28.140968322753906,0.68429440600000002,0.71105790599999996,true,branched,
