event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,395,328,1283,t_z_525_524_3,0.99899999999999989,0.99899999999999989,-27.674823760986328,0.663759443,0.68185909099999997,true,branched,
1,3,1,395,157,507,t_z_93_92_3,0.99799999999999967,0.99799999999999967,-27.632419586181641,0.62982735000000001,0.64798809499999999,true,branched,
2,5,2,394,379,1513,t_z_544_518_2,0.86186738433941357,0.86186738433941357,-27.651561737060547,0.61395754499999999,0.63285447500000003,true,branched,
3,7,3,389,175,561,t_z_137_136_2,0.91110683247401747,0.91110683247401747,-27.632379531860352,0.618936245,0.63771528399999999,true,branched,
4,9,4,380,288,1213,t_z_521_509_0,0.80942330451925604,0.80942330451925604,-27.616296768188477,0.61201554000000002,0.63075701399999995,true,branched,
5,11,5,380,188,642,t_z_132_152_3,0.8889632452482279,0.8889632452482279,-27.615896224975586,0.58584318099999999,0.60454064699999999,true,branched,
6,13,6,379,321,1330,t_z_230_495_3,0.88712961049657735,0.88712961049657735,-27.596576690673828,0.56237459499999998,0.58133354999999998,true,branched,
7,15,7,378,325,1346,t_z_285_529_3,0.88712961049657735,0.88712961049657735,-27.58647346496582,0.58748979700000004,0.60626899499999998,true,branched,
8,17,8,377,314,1285,t_z_526_525_0,0.997,0.997,-27.582185745239258,0.61931053899999999,0.63828015000000005,true,branched,
9,19,9,376,179,592,t_z_133_152_2,0.88712758677215653,0.88712758677215653,-27.58875846862793,0.59280790800000005,0.61153044000000001,true,branched,
10,21,10,430,267,931,t_z_505_504_3,0.92241100658724495,0.92241100658724495,-27.607975006103516,0.63236791800000003,0.65035286800000003,true,branched,
11,23,11,430,370,1335,t_z_495_285_1,0.83509063956099283,0.83509063956099283,-27.698488235473633,0.603998272,0.62312932600000004,true,branched,
12,25,12,429,251,845,t_z_499_3_0,0.96821634317851513,0.96821634317851513,-27.707839965820312,0.64174373200000001,0.66072079800000005,true,branched,
13,26,13,460,275,835,t_z_496_1_3,0.92233649253280015,0.92233649253280015,-27.704097747802734,0.60574580200000006,0.62478494799999995,true,branched,
14,28,14,460,319,995,t_z_76_1_3,0.998,0.998,-27.715339660644531,0.63959481399999996,0.65882960499999998,true,branched,
15,31,15,460,236,659,t_z_240_76_3,0.999,0.999,-27.719242095947266,0.58767017300000002,0.60680125900000004,true,branched,
16,33,16,459,212,553,t_z_136_135_2,0.86051446192117353,0.86051446192117353,-27.785907745361328,0.60573231999999999,0.62467720999999998,true,branched,
17,34,17,427,338,1231,t_z_134_133_1,0.80521739130434766,0.80521739130434766,-27.823387145996094,0.64866459600000004,0.66765274500000005,true,branched,
18,37,18,427,255,834,t_z_1_496_3,0.92370000000000074,0.92370000000000074,-27.884548187255859,0.61167287100000001,0.63084610100000005,true,branched,
19,39,19,413,200,627,t_z_189_188_3,0.999,0.999,-27.875175476074219,0.64735363800000001,0.66621026299999997,true,branched,
20,41,20,449,375,1287,t_z_526_525_1,0.99649999999999994,0.99649999999999994,-27.806207656860352,0.58387138000000005,0.60273040700000002,true,branched,
21,43,21,443,187,501,t_z_93_92_0,0.999,0.999,-27.923488616943359,0.61395705,0.63302552400000001,true,branched,
22,45,22,437,165,427,t_z_3_2_3,0.92038888888888815,0.92038888888888815,-27.976657867431641,0.65139656199999996,0.67045709399999998,true,branched,
23,46,23,454,305,968,t_z_508_509_2,0.99859999999999993,0.99859999999999993,-28.046436309814453,0.58076838799999997,0.59991696400000005,true,branched,
24,49,24,463,315,969,t_z_509_508_2,0.89200000000000057,0.89200000000000057,-27.960262298583984,0.61209082500000001,0.63121653799999999,true,branched,
25,50,25,462,396,1303,t_z_527_189_1,0.99959999999999993,0.99959999999999993,-28.07103157043457,0.65933557399999998,0.67852678700000002,true,branched,
26,53,26,460,208,537,t_z_133_132_2,0.83363333333333345,0.83363333333333345,-28.1072998046875,0.60908341200000005,0.62837910699999999,true,branched,
27,54,27,459,234,641,t_z_152_132_2,0.998,0.998,-27.944484710693359,0.66736372200000005,0.68634124100000005,true,branched,
28,57,28,458,225,595,t_z_152_133_3,0.66726666666666667,0.66726666666666667,-28.101993560791016,0.61262970699999997,0.63118612399999996,true,branched,
29,59,29,450,325,1083,t_z_516_515_3,0.998,0.998,-28.158191680908203,0.66493429800000003,0.68437294599999998,true,branched,
30,61,30,449,409,1411,t_z_515_230_3,0.67482876190476171,0.67482876190476171,-28.199151992797852,0.58389292999999998,0.60250587200000005,true,branched,
31,62,31,459,330,1130,t_z_413_518_3,0.80059999999999976,0.80059999999999976,-28.227397918701172,0.59035622700000001,0.60937520199999995,true,branched,
32,65,32,469,402,1327,t_z_495_230_1,0.79874656084656093,0.79874656084656093,-28.281221389770508,0.58705150900000003,0.60637695700000005,true,branched,
33,67,33,467,404,1339,t_z_495_285_3,0.5334000000000001,0.5334000000000001,-28.292051315307617,0.58738460100000001,0.60646078199999998,true,branched,
