event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,733,598,1287,t_z_526_525_1,0.999,0.999,-25.088409423828125,0.71511053000000002,0.74087920699999998,true,branched,
1,3,1,732,569,1235,t_z_134_133_3,0.5,0.5,-25.348871231079102,0.69342016200000001,0.72578246899999999,true,branched,
2,5,2,731,249,533,t_z_133_132_0,0.44362037021351375,0.44362037021351375,-25.374658584594727,0.69938039100000005,0.73191613799999999,true,branched,
3,7,3,730,566,1229,t_z_134_133_0,0.44362037021351375,0.44362037021351375,-25.332727432250977,0.681343064,0.71374341900000005,true,branched,
4,8,4,730,383,865,t_z_501_500_2,0.19460139652416308,0.19460139652416308,-25.367010116577148,0.67862180800000005,0.71063262999999999,true,branched,
5,11,5,727,378,857,t_z_500_499_2,0.19460139652416308,0.19460139652416308,-25.365104675292969,0.67721366400000005,0.70940063399999997,true,branched,
6,12,6,731,258,547,t_z_135_134_3,0.5,0.5,-25.43671989440918,0.67900878799999997,0.71069850300000004,true,branched,
7,15,7,730,261,555,t_z_136_135_3,0.5,0.5,-25.462818145751953,0.68401395700000001,0.71596903899999997,true,branched,
8,16,8,749,551,1185,t_z_512_507_2,0.21790048357093039,0.21790048357093039,-25.506732940673828,0.67346904600000002,0.705888395,true,branched,
9,19,9,747,733,1570,t_z_516_544_3,0.17369405507650654,0.17369405507650654,-25.597797393798828,0.67561512499999998,0.70763595999999995,true,branched,
10,20,10,728,369,831,t_z_496_1_1,0.21117451331598769,0.21117451331598769,-25.803802490234375,0.69147114300000001,0.72364696100000003,true,branched,
11,23,11,726,262,554,t_z_135_136_3,0.33333333333333337,0.33333333333333337,-25.821025848388672,0.69116849700000005,0.72350136200000004,true,branched,
12,25,12,730,585,1279,t_z_525_524_1,0.998,0.998,-25.150093078613281,0.69449254699999996,0.72773095799999998,true,branched,
13,27,13,729,294,627,t_z_189_188_3,0.18162879103070639,0.18162879103070639,-25.949054718017578,0.68196821100000005,0.71456127700000005,true,branched,
