event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,395,328,1283,t_z_525_524_3,0.99899999999999989,0.99899999999999989,-27.674823760986328,0.651448319,0.66898863399999997,true,branched,
1,3,1,395,157,507,t_z_93_92_3,0.99799999999999967,0.99799999999999967,-27.632419586181641,0.63674458599999995,0.65507856900000005,true,branched,
2,5,2,394,379,1513,t_z_544_518_2,0.86186738433941357,0.86186738433941357,-27.651561737060547,0.63744061299999999,0.65579167900000002,true,branched,
3,7,3,389,175,561,t_z_137_136_2,0.91110683247401747,0.91110683247401747,-27.632379531860352,0.6396733,0.65808578600000001,true,branched,
4,9,4,380,288,1213,t_z_521_509_0,0.80942330451925604,0.80942330451925604,-27.616296768188477,0.63592799799999999,0.65445105999999997,true,branched,
5,11,5,380,188,642,t_z_132_152_3,0.8889632452482279,0.8889632452482279,-27.615896224975586,0.63713126799999997,0.65539943599999995,true,branched,
6,13,6,379,321,1330,t_z_230_495_3,0.88712961049657735,0.88712961049657735,-27.596576690673828,0.64201993599999996,0.66053378699999998,true,branched,
7,15,7,378,325,1346,t_z_285_529_3,0.88712961049657735,0.88712961049657735,-27.58647346496582,0.64821009699999999,0.66667753500000004,true,branched,
8,17,8,377,314,1285,t_z_526_525_0,0.997,0.997,-27.582185745239258,0.64908607600000001,0.66784722600000002,true,branched,
9,19,9,376,179,592,t_z_133_152_2,0.88712758677215653,0.88712758677215653,-27.58875846862793,0.65562920199999997,0.67416269299999998,true,branched,
10,21,10,430,267,931,t_z_505_504_3,0.92241100658724495,0.92241100658724495,-27.607975006103516,0.65932670599999998,0.67715614400000002,true,branched,
11,23,11,430,370,1335,t_z_495_285_1,0.83509063956099283,0.83509063956099283,-27.698488235473633,0.66324848300000006,0.68184717100000003,true,branched,
12,25,12,429,251,845,t_z_499_3_0,0.96821634317851513,0.96821634317851513,-27.707839965820312,0.66597655099999997,0.68439741700000001,true,branched,
13,26,13,460,275,835,t_z_496_1_3,0.92233649253280015,0.92233649253280015,-27.704097747802734,0.66380382900000001,0.682296389,true,branched,
14,28,14,460,319,995,t_z_76_1_3,0.998,0.998,-27.715339660644531,0.67155359299999995,0.68978742199999998,true,branched,
15,31,15,460,236,659,t_z_240_76_3,0.999,0.999,-27.719242095947266,0.66592665299999998,0.68427107399999998,true,branched,
16,33,16,459,212,553,t_z_136_135_2,0.86051446192117353,0.86051446192117353,-27.785907745361328,0.66456415400000002,0.68265842799999998,true,branched,
17,34,17,427,338,1231,t_z_134_133_1,0.80521739130434766,0.80521739130434766,-27.823387145996094,0.66502896899999997,0.68353554100000002,true,branched,
18,37,18,427,255,834,t_z_1_496_3,0.92370000000000074,0.92370000000000074,-27.884548187255859,0.67494179200000004,0.69374531699999997,true,branched,
19,39,19,413,200,627,t_z_189_188_3,0.999,0.999,-27.875175476074219,0.67254972099999999,0.69127296800000004,true,branched,
20,41,20,449,375,1287,t_z_526_525_1,0.99649999999999994,0.99649999999999994,-27.806207656860352,0.67900373300000005,0.69743581799999999,true,branched,
21,43,21,443,187,501,t_z_93_92_0,0.999,0.999,-27.923488616943359,0.67248491399999999,0.69114835900000005,true,branched,
22,45,22,437,165,427,t_z_3_2_3,0.92038888888888815,0.92038888888888815,-27.976657867431641,0.67208700499999996,0.69067078199999998,true,branched,
23,46,23,454,305,968,t_z_508_509_2,0.99859999999999993,0.99859999999999993,-28.046436309814453,0.67276273200000003,0.691642804,true,branched,
24,49,24,463,315,969,t_z_509_508_2,0.89200000000000057,0.89200000000000057,-27.960262298583984,0.67367476699999995,0.69247596700000003,true,branched,
25,50,25,462,396,1303,t_z_527_189_1,0.99959999999999993,0.99959999999999993,-28.07103157043457,0.67319555399999997,0.69197480600000005,true,branched,
26,53,26,460,208,537,t_z_133_132_2,0.83363333333333345,0.83363333333333345,-28.1072998046875,0.677221238,0.69604311200000002,true,branched,
27,54,27,459,234,641,t_z_152_132_2,0.998,0.998,-27.944484710693359,0.67053241200000002,0.68929459400000004,true,branched,
28,57,28,458,225,595,t_z_152_133_3,0.66726666666666667,0.66726666666666667,-28.101993560791016,0.67302996000000004,0.69172039900000004,true,branched,
29,59,29,450,325,1083,t_z_516_515_3,0.998,0.998,-28.158191680908203,0.673123256,0.69188501800000002,true,branched,
30,61,30,449,409,1411,t_z_515_230_3,0.67482876190476171,0.67482876190476171,-28.199151992797852,0.67429440200000001,0.69238604299999995,true,branched,
31,62,31,459,330,1130,t_z_413_518_3,0.80059999999999976,0.80059999999999976,-28.227397918701172,0.67645596299999999,0.69527853100000003,true,branched,
32,65,32,469,402,1327,t_z_495_230_1,0.79874656084656093,0.79874656084656093,-28.281221389770508,0.68127418500000003,0.70037616499999999,true,branched,
33,67,33,467,404,1339,t_z_495_285_3,0.5334000000000001,0.5334000000000001,-28.292051315307617,0.66021352099999997,0.67908385400000004,true,branched,
34,68,34,453,371,1250,t_z_152_505_3,0.99933333333333341,0.99933333333333341,-28.172988891601562,0.66473165899999997,0.68322243299999996,true,branched,
35,71,35,451,309,976,t_z_509_510_2,0.99766666666666637,0.99766666666666637,-28.298313140869141,0.66418673299999997,0.68266168000000005,true,branched,
36,73,36,449,355,1216,t_z_509_521_2,0.996,0.996,-28.323026657104492,0.66289405499999998,0.68143045499999999,true,branched,
37,74,37,446,388,1353,t_z_529_521_2,0.999,0.999,-28.296295166015625,0.64984479100000003,0.66837846899999998,true,branched,
38,77,38,445,158,421,t_z_3_2_0,0.999,0.999,-28.354850769042969,0.65776861200000003,0.68099696499999995,true,branched,
39,79,39,436,370,1301,t_z_527_189_0,0.99649999999999994,0.99649999999999994,-28.370307922363281,0.66268660199999996,0.68180814899999997,true,branched,
40,81,40,477,460,1511,t_z_544_518_1,0.999,0.999,-28.278188705444336,0.66714842799999996,0.68545660100000005,true,branched,
41,82,41,476,403,1298,t_z_188_526_3,0.998,0.998,-28.285173416137695,0.65567589199999998,0.67454202799999996,true,branched,
42,85,42,475,273,843,t_z_496_2_3,0.996,0.996,-28.288248062133789,0.65370253199999995,0.67226576199999999,true,branched,
43,87,43,474,346,1118,t_z_508_518_1,0.999,0.999,-28.393268585205078,0.66881986299999996,0.68758347099999995,true,branched,
44,89,44,473,205,539,t_z_133_132_3,0.997,0.997,-28.410564422607422,0.67028340500000005,0.689076256,true,branched,
45,90,45,441,285,961,t_z_508_507_2,0.9986666666666667,0.9986666666666667,-28.196271896362305,0.657311062,0.67612367200000001,true,branched,
46,92,46,439,329,1185,t_z_512_507_2,0.999,0.999,-28.237968444824219,0.65285362199999997,0.67121168399999998,true,branched,
47,95,47,437,184,535,t_z_133_132_1,0.71342857142857152,0.71342857142857152,-28.28582763671875,0.65423580199999998,0.67267521299999999,true,branched,
48,97,48,433,181,530,t_z_131_132_3,0.999,0.999,-28.316181182861328,0.65324825399999997,0.67174810699999998,true,branched,
49,99,49,432,254,865,t_z_501_500_2,0.66666666666666663,0.66666666666666663,-28.407695770263672,0.65586933800000002,0.67418731200000004,true,branched,
50,101,50,439,184,531,t_z_132_131_3,0.60179426289199378,0.60179426289199378,-28.391012191772461,0.661254915,0.67981358300000005,true,branched,
51,102,51,438,405,1429,t_z_525_137_0,0.54932053601681285,0.54932053601681285,-28.413461685180664,0.65490593100000005,0.67373959800000005,true,branched,
52,105,52,437,328,1186,t_z_507_512_3,0.99749999999999983,0.99749999999999983,-28.412548065185547,0.66651227499999999,0.68544153600000002,true,branched,
53,107,53,440,297,1018,t_z_512_513_3,0.99900000000000011,0.99900000000000011,-28.025077819824219,0.67034376399999995,0.68950706399999995,true,branched,
54,108,54,441,315,1127,t_z_518_413_1,0.999,0.999,-28.106122970581055,0.62843543999999996,0.64741655300000001,true,branched,
55,110,55,450,325,1135,t_z_413_94_1,0.998,0.998,-28.207910537719727,0.66397660000000003,0.68323502599999997,true,branched,
56,113,56,450,325,1134,t_z_94_413_1,0.998,0.998,-28.060779571533203,0.66311008199999999,0.682104245,true,branched,
57,114,57,449,334,1170,t_z_127_513_3,0.99900000000000011,0.99900000000000011,-28.192224502563477,0.66936437400000004,0.68797102099999996,true,branched,
58,117,58,448,334,1171,t_z_513_127_3,0.99800000000000011,0.99800000000000011,-28.070531845092773,0.65591804600000003,0.67500559299999996,true,branched,
59,118,59,447,338,1183,t_z_512_507_1,0.998,0.998,-28.208438873291016,0.62139169400000005,0.64050620800000002,true,branched,
60,121,60,443,185,533,t_z_133_132_0,0.75041666666666673,0.75041666666666673,-28.422229766845703,0.65171021100000004,0.66964794299999997,true,branched,
61,123,61,437,368,1294,t_z_188_526_1,0.997,0.997,-28.42713737487793,0.67361038399999995,0.69246582999999995,true,branched,
62,125,62,435,353,1234,t_z_133_134_3,0.996,0.996,-28.432769775390625,0.67085699099999996,0.68983222899999996,true,branched,
63,127,63,433,242,811,t_z_496_17_3,0.25129166666666836,0.25129166666666836,-28.442638397216797,0.62814784599999995,0.64704899299999996,true,branched,
64,63,31,434,198,535,t_z_133_132_1,0.997,0.997,-29.225894927978516,0.65490097999999997,0.67349645999999996,true,branched,
65,131,32,433,341,1216,t_z_509_521_2,0.998,0.998,-29.366287231445312,0.64506479000000005,0.66403781299999998,true,branched,
66,132,33,405,176,529,t_z_132_131_2,0.997,0.997,-29.183601379394531,0.64928736300000001,0.66844324300000002,true,branched,
67,135,34,403,237,843,t_z_496_2_3,0.996,0.996,-29.388395309448242,0.65167213700000004,0.67034268399999997,true,branched,
68,137,35,396,341,1353,t_z_529_521_2,0.999,0.999,-29.379665374755859,0.62554766100000003,0.64363030799999998,true,branched,
69,139,36,395,268,959,t_z_508_507_1,0.93238888888888694,0.93238888888888694,-29.408895492553711,0.63105875499999997,0.64988627300000001,true,branched,
70,141,37,394,338,1339,t_z_495_285_3,0.5,0.5,-29.446563720703125,0.62809596199999995,0.64716608399999997,true,branched,
71,58,29,474,398,1279,t_z_525_524_1,0.9987999999999998,0.9987999999999998,-29.397983551025391,0.61699302300000003,0.63545098300000002,true,branched,
72,145,30,476,278,844,t_z_3_499_0,0.999,0.999,-29.421865463256836,0.61681211999999996,0.63534110899999996,true,branched,
73,147,31,474,221,562,t_z_136_137_3,0.996,0.996,-29.545644760131836,0.63373744700000001,0.65151560900000005,true,branched,
74,149,32,471,212,538,t_z_132_133_3,0.99949999999999994,0.99949999999999994,-29.611978530883789,0.61687974499999998,0.635772432,true,branched,
75,151,33,469,401,1294,t_z_188_526_1,0.997,0.997,-29.619712829589844,0.64090938900000005,0.65989966899999997,true,branched,
76,153,34,467,337,1083,t_z_516_515_3,0.998,0.998,-29.65849494934082,0.62340946600000002,0.64251652800000003,true,branched,
77,155,35,466,427,1411,t_z_515_230_3,0.66276616541353384,0.66276616541353384,-29.577449798583984,0.64608452999999999,0.66490700000000003,true,branched,
