event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,lp_value,fractionality,selected_q,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,733,598,1287,t_z_526_525_1,0.999,0.999,-25.088409423828125,0.69638865699999997,0.72129439100000003,true,branched,
1,3,1,732,593,1279,t_z_525_524_1,0.998,0.998,-25.004045486450195,0.65833112199999999,0.68171632999999998,true,branched,
2,5,2,731,528,1161,t_z_504_127_2,0.999,0.999,-25.027799606323242,0.65200097499999998,0.67565629699999996,true,branched,
3,7,3,730,277,591,t_z_152_133_1,0.99945238095238098,0.99945238095238098,-25.018966674804688,0.64606021000000002,0.67000189399999999,true,branched,
4,9,4,728,660,1431,t_z_525_137_1,0.999,0.999,-25.00701904296875,0.65437902699999995,0.67782036199999995,true,branched,
5,11,5,727,260,559,t_z_137_136_1,0.99866666666666648,0.99866666666666648,-24.951000213623047,0.64970231199999995,0.67344709400000002,true,branched,
6,13,6,725,508,1118,t_z_508_518_1,0.9986666666666667,0.9986666666666667,-25.019643783569336,0.585300072,0.60858339400000006,true,branched,
7,15,7,723,522,1159,t_z_504_127_1,0.99942857142857144,0.99942857142857144,-25.036306381225586,0.65405614300000003,0.67771028200000005,true,branched,
8,17,8,722,531,1182,t_z_507_512_1,0.999,0.999,-25.054521560668945,0.66653733900000001,0.69068526399999997,true,branched,
9,19,9,717,492,1089,t_z_517_516_2,0.999,0.999,-25.093435287475586,0.57488279600000003,0.59883086500000005,true,branched,
10,21,10,729,619,1327,t_z_495_230_1,0.99938888888888888,0.99938888888888888,-25.200077056884766,0.64606290099999997,0.66983818399999995,true,branched,
11,23,11,728,441,967,t_z_509_508_1,0.9996666666666667,0.9996666666666667,-25.241786956787109,0.65222851599999998,0.67637370200000002,true,branched,
12,25,12,726,258,539,t_z_133_132_3,0.999,0.999,-25.279998779296875,0.64908177199999995,0.673587885,true,branched,
13,27,13,725,263,551,t_z_136_135_1,0.996,0.996,-25.290281295776367,0.65277501100000002,0.67712896899999997,true,branched,
14,29,14,723,377,851,t_z_499_3_3,0.99933333333333341,0.99933333333333341,-25.347311019897461,0.66221230099999995,0.68664498699999998,true,branched,
15,31,15,721,510,1127,t_z_518_413_1,0.997,0.997,-25.366649627685547,0.65103412999999999,0.67514286400000001,true,branched,
16,33,16,713,562,1247,t_z_505_152_1,0.99938888888888888,0.99938888888888888,-25.390281677246094,0.64881656600000004,0.67309576100000001,true,branched,
17,34,17,719,292,638,t_z_132_152_1,0.999,0.999,-25.397556304931641,0.65468891799999995,0.67908621599999996,true,branched,
18,37,18,718,292,639,t_z_152_132_1,0.998,0.998,-25.280975341796875,0.65449485900000004,0.67891952300000002,true,branched,
19,38,19,717,250,526,t_z_131_132_1,0.99899999999999989,0.99899999999999989,-25.415098190307617,0.65135019599999999,0.67575585800000004,true,branched,
20,41,20,714,250,527,t_z_132_131_1,0.998,0.998,-25.432661056518555,0.658875035,0.68386479300000003,true,branched,
21,42,21,713,422,959,t_z_508_507_1,0.99849999999999994,0.99849999999999994,-25.391948699951172,0.648359986,0.67313478900000001,true,branched,
22,45,22,711,637,1417,t_z_517_500_2,0.999,0.999,-25.420812606811523,0.64909588600000001,0.67362125799999995,true,branched,
23,47,23,709,637,1419,t_z_517_500_3,0.99875000000000003,0.99875000000000003,-25.442995071411133,0.65043296100000003,0.67505444800000003,true,branched,
24,48,24,711,573,1283,t_z_525_524_3,0.999,0.999,-25.465644836425781,0.65073734400000005,0.67543366599999999,true,branched,
25,50,25,711,605,1350,t_z_521_529_1,0.99849999999999994,0.99849999999999994,-25.511608123779297,0.65832578500000005,0.68287560800000002,true,branched,
26,52,26,698,588,1343,t_z_529_285_1,0.998,0.998,-25.52301025390625,0.65172243699999999,0.67619415000000005,true,branched,
27,54,27,697,591,1354,t_z_521_529_3,0.99800000000000011,0.99800000000000011,-25.557443618774414,0.64593375500000005,0.67043195300000002,true,branched,
28,57,28,698,571,1301,t_z_527_189_0,0.999,0.999,-25.599803924560547,0.64185286600000002,0.66614625500000002,true,branched,
29,58,29,699,528,1218,t_z_509_521_3,0.89259013152468503,0.89259013152468503,-25.559774398803711,0.64171729799999999,0.66559151400000005,true,branched,
30,61,30,702,530,1219,t_z_521_509_3,0.99599999999999989,0.99599999999999989,-25.507776260375977,0.63854215000000003,0.66279754899999999,true,branched,
31,62,31,701,587,1335,t_z_495_285_1,0.999,0.999,-25.600336074829102,0.63993130799999998,0.66398789300000005,true,branched,
32,65,32,700,352,835,t_z_496_1_3,0.99849999999999994,0.99849999999999994,-25.59930419921875,0.64226914899999998,0.66575216000000004,true,branched,
33,67,33,697,244,543,t_z_135_134_1,0.995,0.995,-25.630022048950195,0.63552883100000002,0.65952645799999998,true,branched,
34,69,34,689,607,1405,t_z_515_230_0,0.999,0.999,-25.644573211669922,0.63799558700000003,0.66204746800000003,true,branched,
35,71,35,688,469,1101,t_z_497_94_0,0.92792729829270304,0.92792729829270304,-25.64069938659668,0.638265321,0.66242471599999997,true,branched,
36,73,36,686,524,1229,t_z_134_133_0,0.87431486773709854,0.87431486773709854,-25.660858154296875,0.63944806399999998,0.66408403199999999,true,branched,
37,75,37,680,236,533,t_z_133_132_0,0.86526096675351383,0.86526096675351383,-25.560400009155273,0.63920702799999995,0.66355645299999999,true,branched,
38,77,38,678,234,531,t_z_132_131_3,0.998,0.998,-25.71241569519043,0.64116344999999997,0.66554328500000004,true,branched,
39,79,39,676,241,563,t_z_137_136_3,0.999,0.999,-25.735008239746094,0.64111861000000003,0.66538812400000003,true,branched,
40,81,40,680,246,541,t_z_135_134_0,0.88811299095308582,0.88811299095308582,-25.782455444335938,0.64936809699999998,0.67266726300000002,true,branched,
41,83,41,679,551,1300,t_z_189_527_0,0.999,0.999,-25.797983169555664,0.647936026,0.672103432,true,branched,
42,85,42,680,552,1303,t_z_527_189_1,0.9996666666666667,0.9996666666666667,-25.804218292236328,0.65072005399999999,0.67461507099999996,true,branched,
43,87,43,680,641,1510,t_z_518_544_1,0.78096867720266694,0.78096867720266694,-25.823677062988281,0.65588062999999996,0.68532355099999998,true,branched,
44,89,44,679,468,1103,t_z_497_94_1,0.78096867720266672,0.78096867720266672,-25.870002746582031,0.65785056600000003,0.68190503099999999,true,branched,
45,91,45,678,407,973,t_z_510_509_0,0.89284536683719817,0.89284536683719817,-25.898599624633789,0.65946288399999997,0.68386957100000001,true,branched,
46,93,46,679,245,525,t_z_132_131_0,0.89220818479563568,0.89220818479563568,-25.931499481201172,0.63410496900000002,0.65834488800000002,true,branched,
47,95,47,677,533,1276,t_z_524_525_0,0.999,0.999,-25.956239700317383,0.66007701799999996,0.68430319100000003,true,branched,
48,97,48,680,538,1277,t_z_525_524_0,0.33392592592592585,0.33392592592592585,-25.961641311645508,0.66053530900000001,0.68476132099999998,true,branched,
49,98,49,679,236,501,t_z_93_92_0,0.999,0.999,-25.796163558959961,0.63057318900000003,0.65496398700000003,true,branched,
50,100,50,679,655,1556,t_z_92_524_0,0.999,0.999,-25.684104919433594,0.64674371100000005,0.67106064300000001,true,branched,
51,102,51,678,655,1557,t_z_524_92_0,0.999,0.999,-25.949920654296875,0.66752513999999996,0.69180599499999995,true,branched,
52,105,52,677,302,703,t_z_305_304_1,0.999,0.999,-25.992189407348633,0.66156636499999999,0.68627985000000002,true,branched,
53,107,53,676,245,523,t_z_121_120_3,0.999,0.999,-26.033235549926758,0.65917801799999998,0.68388554599999996,true,branched,
54,109,54,675,306,719,t_z_361_360_1,0.999,0.999,-26.04130744934082,0.65813441100000003,0.68264742599999995,true,branched,
55,111,55,674,538,1284,t_z_525_526_0,0.99899999999999967,0.99899999999999967,-26.075508117675781,0.65853757499999999,0.683340379,true,branched,
56,113,56,645,538,1330,t_z_230_495_3,0.998,0.998,-26.050350189208984,0.65480863899999997,0.67917108999999998,true,branched,
57,115,57,671,276,623,t_z_189_188_1,0.99899999999999989,0.99899999999999989,-26.126502990722656,0.64202873999999999,0.66658797299999994,true,branched,
58,117,58,669,593,1412,t_z_500_517_0,0.997,0.997,-26.140832901000977,0.64734885900000005,0.67175887099999998,true,branched,
59,119,59,664,590,1418,t_z_500_517_3,0.99924999999999986,0.99924999999999986,-26.152740478515625,0.64654938399999995,0.67071380899999999,true,branched,
60,121,60,659,642,1567,t_z_544_516_1,0.3318333333333332,0.3318333333333332,-26.175498962402344,0.64508722299999999,0.66883005299999998,true,branched,
61,123,61,658,337,813,t_z_497_101_0,0.11625815905155212,0.11625815905155212,-26.183866500854492,0.64548455000000005,0.66970834400000001,true,branched,
