event,episode,gradient_step,loss,td_error,epsilon,reward,episode_nodes,episode_solving_time,validation_nodes,validation_time,replay_size,q_value_mean,q_value_std,selected_candidate_rank,forward_time,cpu_memory_mb,gpu_memory_mb,status,instance
train_update,0,10,2.754538059234619,2.717416763305664,0.9905,,,,,,10,-42.524169921875,0.6428623199462891,96.0,0.15178193000610918,1521.203125,67.34521484375,,data/instances/train/real_06.cip
train_update,0,20,2.568958282470703,1.605825424194336,0.981,,,,,,12,-44.11216735839844,0.5923595428466797,54.0,0.1538927549845539,1530.21875,67.34521484375,,data/instances/train/real_06.cip
train_update,0,30,2.018843650817871,1.4585342407226562,0.96675,,,,,,15,-44.67518615722656,1.9066200256347656,106.0,0.15602260900777765,1544.4375,67.34521484375,,data/instances/train/real_06.cip
train_update,0,40,1.4000763893127441,4.465547561645508,0.95725,,,,,,17,-45.05274200439453,0.17812156677246094,42.0,0.15382640797179192,1553.8359375,67.34521484375,,data/instances/train/real_06.cip
train_update,0,50,1.1051437854766846,4.786725997924805,0.9430000000000001,,,,,,20,-46.34148406982422,0.1622333526611328,97.0,0.1524649109924212,1568.41015625,67.34521484375,,data/instances/train/real_06.cip
train_update,0,60,1.3505406379699707,3.0201187133789062,0.9335,,,,,,22,-52.7769775390625,1.4868011474609375,129.0,0.15416184900095686,1578.125,67.34521484375,,data/instances/train/real_06.cip
train_update,0,70,1.3722991943359375,1.293243408203125,0.91925,,,,,,25,-48.08966827392578,1.3535842895507812,72.0,0.1521868470008485,1592.69921875,67.34521484375,,data/instances/train/real_06.cip
train_update,0,80,1.4696913957595825,1.8667163848876953,0.9097500000000001,,,,,,27,-53.74279022216797,0.7177143096923828,117.0,0.15305293799610808,1602.4140625,67.34521484375,,data/instances/train/real_06.cip
train_update,0,90,1.0774964094161987,1.3771896362304688,0.8955,,,,,,30,-52.070518493652344,0.8357448577880859,88.0,0.15295047598192468,1616.93359375,67.34521484375,,data/instances/train/real_06.cip
train_update,0,100,1.1939218044281006,2.025545120239258,0.886,,,,,,32,-53.20684814453125,3.276643753051758,111.0,0.15433550800662488,1626.734375,67.34521484375,,data/instances/train/real_06.cip
train_update,0,110,1.1593800783157349,0.6216049194335938,0.87175,,,,,,35,-51.087623596191406,1.4930133819580078,38.0,0.1564266879868228,1641.30859375,67.34521484375,,data/instances/train/real_06.cip
train_update,0,120,1.0414799451828003,0.6678791046142578,0.86225,,,,,,37,-50.9370002746582,1.4369773864746094,8.0,0.15887043200200424,1651.03515625,67.34521484375,,data/instances/train/real_06.cip
train_update,0,130,1.0798323154449463,0.5474224090576172,0.848,,,,,,40,-50.84503936767578,0.9708614349365234,68.0,0.1426895989861805,1665.88671875,67.34521484375,,data/instances/train/real_06.cip
train_update,0,140,1.287514328956604,0.4391803741455078,0.8385,,,,,,42,-51.643798828125,0.27062034606933594,15.0,0.1528695340093691,1675.60546875,67.34521484375,,data/instances/train/real_06.cip
train_update,0,150,1.0778404474258423,0.6616344451904297,0.82425,,,,,,45,-51.07964324951172,0.3715496063232422,22.0,0.15153279999503866,1690.19921875,67.34521484375,,data/instances/train/real_06.cip
train_update,0,160,1.2368346452713013,0.23082923889160156,0.81475,,,,,,47,-51.27538299560547,0.05851936340332031,89.0,0.15277011899161153,1699.9140625,67.34521484375,,data/instances/train/real_06.cip
train_update,0,170,1.313512921333313,0.26091957092285156,0.8005,,,,,,50,-51.261077880859375,0.7828960418701172,27.0,0.153458031010814,1714.41015625,67.34521484375,,data/instances/train/real_06.cip
train_update,0,180,1.1259028911590576,0.44004249572753906,0.791,,,,,,52,-50.798980712890625,0.404998779296875,22.0,0.1546734830189962,1724.21875,67.34521484375,,data/instances/train/real_06.cip
episode,0,188,2.46185302734375,24.596057891845703,0.77675,-55.0,56,60.244422,,,56,,,63.910714285714285,,1720.1953125,67.34521484375,timelimit,data/instances/train/real_06.cip
train_update,1,190,8.547310829162598,49.44818115234375,0.77675,,,,,,56,-50.94818115234375,0.008275985717773438,23.0,0.10550422099186108,1796.12890625,67.34521484375,,data/instances/train/real_06.cip
