event,episode,gradient_step,optimizer_steps,stage,stage_boundary_step,instance_time_limit,instance_node_limit,loss,td_error,gradient_norm,epsilon,reward,node_reward,lp_reward,total_reward,reward_identity_ok,episode_nodes,episode_solving_time,validation_nodes,validation_time,mean_pdi,mean_final_gap,mean_par2,mean_solved,mean_lp,pdi,final_gap,par2,first_solution_time,solved,lp_iterations,bootstrap_target_used,trainer_truncated,replay_size,replay_medium_count,replay_large_count,replay_medium_bytes,replay_large_bytes,replay_evictions_by_count,replay_evictions_by_bytes,medium_samples,large_samples,per_weight_min,per_weight_max,q_value_mean,q_value_std,selected_candidate_rank,forward_time,cpu_memory_mb,gpu_memory_mb,status,instance
mix_16_0,0,11,11,A,,60.0,100,1.4878942966461182,2.0899338722229004,6.466733455657959,0.9968333333333333,,,,,,,,,,,,,,,,,,,,,16,,18,18,0,170892476,0,0,0,16,0,0.8969181776046753,1.0,-0.4465045928955078,0.17804540693759918,140.0,0.42504823952913284,1902.4921875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,12,12,A,,60.0,100,1.4146573543548584,2.0589301586151123,6.106565952301025,0.9968333333333333,,,,,,,,,,,,,,,,,,,,,16,,18,18,0,170892476,0,0,0,16,0,0.867412805557251,1.0,-0.5055364966392517,0.21346765756607056,140.0,0.42578824795782566,1902.4921875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,13,13,A,,60.0,100,1.4083325862884521,2.046945333480835,5.739260196685791,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,180222536,0,0,0,16,0,0.8785090446472168,1.0,-0.555240273475647,0.30763959884643555,77.0,0.5457924958318472,1908.875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,14,14,A,,60.0,100,1.446150541305542,2.1180968284606934,5.108792781829834,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,180222536,0,0,0,16,0,0.8559779524803162,1.0,-0.5528502464294434,0.3360747992992401,77.0,0.5924856327474117,1908.875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,15,15,A,,60.0,100,1.2254924774169922,1.9140571355819702,5.705142498016357,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,180222536,0,0,0,16,0,0.8115993142127991,1.0,-0.7124971151351929,0.31390005350112915,77.0,0.6048970762640238,1908.875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,16,16,A,,60.0,100,1.0324515104293823,1.7478001117706299,6.096933841705322,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,180222536,0,0,0,16,0,0.7631699442863464,1.0,-0.8555184602737427,0.39232906699180603,77.0,0.6076687350869179,1908.875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,17,17,A,,60.0,100,1.102858304977417,1.849684476852417,5.515127658843994,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,189497796,0,0,0,16,0,0.7641922831535339,1.0,-0.8209757208824158,0.46092894673347473,531.0,0.5763766374439001,1913.59375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,18,18,A,,60.0,100,0.6693615913391113,1.283653974533081,6.361588001251221,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,189497796,0,0,0,16,0,0.7397849559783936,1.0,-1.2596962451934814,0.5003829002380371,531.0,0.5969678275287151,1913.59375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,19,19,A,,60.0,100,1.0723674297332764,1.8561965227127075,4.579875469207764,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,189497796,0,0,0,16,0,0.7407136559486389,1.0,-0.8786051869392395,0.5037896037101746,531.0,0.6079152375459671,1913.59375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,20,20,A,,60.0,100,0.8405115008354187,1.7037181854248047,4.227781295776367,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,189497796,0,0,0,16,0,0.6406825184822083,1.0,-1.0218675136566162,0.5490038394927979,531.0,0.6113536041229963,1913.59375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,21,21,A,,60.0,100,0.933303952217102,1.7432961463928223,3.163001298904419,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,198765668,0,0,0,16,0,0.6801376938819885,1.0,-1.0305002927780151,0.6952633261680603,292.0,0.39936912059783936,1918.51171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,22,22,A,,60.0,100,0.570426344871521,1.6986955404281616,2.3562564849853516,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,198765668,0,0,0,16,0,0.4332904815673828,1.0,-1.1056771278381348,0.6455307602882385,292.0,0.3967680502682924,1918.51171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,23,23,A,,60.0,100,1.1088200807571411,1.9188714027404785,4.028862476348877,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,198765668,0,0,0,16,0,0.7363404631614685,1.0,-0.9283868074417114,0.5613976716995239,292.0,0.39811534620821476,1918.51171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,24,24,A,,60.0,100,0.7656735777854919,1.85032320022583,1.9605382680892944,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,198765668,0,0,0,16,0,0.5229454636573792,1.0,-1.038171410560608,0.7505811452865601,292.0,0.39733857475221157,1918.51171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,25,25,A,,60.0,100,0.4424384534358978,1.1587471961975098,2.7913923263549805,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,208080560,0,0,0,16,0,0.5402310490608215,1.0,-1.6819427013397217,0.7864038348197937,518.0,0.5986599493771791,1926.28125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,26,26,A,,60.0,100,0.6146202683448792,1.4616637229919434,1.3988468647003174,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,208080560,0,0,0,16,0,0.5886815190315247,1.0,-1.8801103830337524,1.2644492387771606,518.0,0.593633197247982,1926.28125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,27,27,A,,60.0,100,0.3879580795764923,1.482961893081665,2.212557077407837,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,208080560,0,0,0,16,0,0.3521408438682556,1.0,-1.4247677326202393,0.6719782948493958,518.0,0.6057210750877857,1926.28125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,28,28,A,,60.0,100,0.713186502456665,1.4543906450271606,3.7498250007629395,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,208080560,0,0,0,16,0,0.6713503003120422,1.0,-1.569993495941162,0.7860550284385681,518.0,0.6078353226184845,1926.28125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,29,29,A,,60.0,100,0.7016662359237671,1.5891132354736328,1.46974778175354,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,217271604,0,0,0,16,0,0.5834935307502747,1.0,-1.8759915828704834,1.2855180501937866,1.0,0.5790861342102289,1929.11328125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,30,30,A,,60.0,100,0.6307446956634521,1.6890687942504883,0.7591187357902527,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,217271604,0,0,0,16,0,0.47889718413352966,1.0,-1.5025622844696045,1.1169649362564087,1.0,0.5957031175494194,1929.11328125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,31,31,A,,60.0,100,0.6221088171005249,1.2815651893615723,6.271527290344238,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,217271604,0,0,0,16,0,0.7253087162971497,1.0,-1.6760691404342651,0.456127405166626,1.0,0.6100584771484137,1929.11328125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,32,32,A,,60.0,100,0.9863055348396301,1.6552661657333374,6.978878498077393,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,217271604,0,0,0,16,0,0.7617830038070679,1.0,-2.633756637573242,1.636596441268921,1.0,0.6116343773901463,1929.11328125,67.03369140625,,data/instances/transfer/real_01.cip
episode,0,32,32,A,,60.0,100,0.9863055348396301,1.6552661657333374,6.978878498077393,0.9873333333333333,-25.213399999999993,-25.0,-0.2134,-25.213399999999993,True,26,61.868059,,,,,,,,inf,0.014395411214985153,120.0,17.440313,0.0,29357,16,True,25,25,0,235716964,0,0,0,16,0,,,,,281.88,,1725.125,67.03369140625,timelimit,data/instances/transfer/real_01.cip
episode,1,32,32,A,,60.0,100,0.9863055348396301,1.6552661657333374,6.978878498077393,0.9873333333333333,0.0,0.0,0.0,0.0,True,1,16.147318,,,,,,,,inf,0.0,16.147318,16.147318,1.0,16071,16,False,25,25,0,235716964,0,0,0,16,0,,,,,0.0,,2036.50390625,67.03369140625,optimal,data/instances/transfer/real_03.cip
mix_16_0,2,33,33,A,,60.0,100,0.6452094316482544,1.5326372385025024,2.3514647483825684,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.554548978805542,1.0,-2.4315690994262695,1.4797813892364502,117.0,0.6177061200141907,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,34,34,A,,60.0,100,0.9100218415260315,1.6434279680252075,4.569103240966797,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.7141141891479492,1.0,-2.7772483825683594,1.5847729444503784,117.0,0.5975821316242218,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,35,35,A,,60.0,100,0.7534099221229553,1.6425065994262695,3.883009195327759,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.5768684148788452,1.0,-2.6726582050323486,1.5656566619873047,117.0,0.6056761890649796,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,36,36,A,,60.0,100,0.8718852996826172,1.9279253482818604,1.1460390090942383,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.5552676916122437,1.0,-1.784625768661499,1.4782665967941284,117.0,0.6123238056898117,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,37,37,A,,60.0,100,0.8614818453788757,1.7098146677017212,6.931309223175049,0.98575,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.6088879108428955,1.0,-2.9514055252075195,1.5670245885849,34.0,0.5794481821358204,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,38,38,A,,60.0,100,0.7503609657287598,1.5364105701446533,8.854940414428711,0.98575,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.64190274477005,1.0,-3.218744993209839,1.531642198562622,34.0,0.6037836130708456,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,39,39,A,,60.0,100,0.8464392423629761,1.5232099294662476,2.573023796081543,0.98575,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.7617127895355225,1.0,-2.1345252990722656,1.3362934589385986,34.0,0.6163211911916733,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,40,40,A,,60.0,100,0.9645981788635254,1.7404671907424927,5.983036041259766,0.98575,,,,,,,,,,,,,,,,,,,,,16,,25,25,0,235716964,0,0,0,16,0,0.6617332696914673,1.0,-2.7167773246765137,1.6057963371276855,34.0,0.6108932942152023,2111.125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,41,41,A,,60.0,100,1.0294257402420044,1.8901734352111816,4.396449089050293,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,243635152,0,0,0,16,0,0.6580623984336853,1.0,-2.877709150314331,1.543465495109558,55.0,0.5814599934965372,2113.83984375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,42,42,A,,60.0,100,1.062790870666504,1.7656580209732056,3.834524631500244,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,243635152,0,0,0,16,0,0.7298986315727234,1.0,-1.5302726030349731,0.9152289628982544,55.0,0.5936477612704039,2113.83984375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,43,43,A,,60.0,100,0.58404141664505,1.6139132976531982,2.1655189990997314,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,243635152,0,0,0,16,0,0.482930988073349,1.0,-2.2000794410705566,1.4834672212600708,55.0,0.6103352271020412,2113.859375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,44,44,A,,60.0,100,0.8253700137138367,1.5468237400054932,2.8331077098846436,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,243635152,0,0,0,16,0,0.6729742288589478,1.0,-2.577462911605835,1.3614628314971924,55.0,0.6172450594604015,2113.859375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,45,45,A,,60.0,100,0.635035514831543,1.7329140901565552,1.1266709566116333,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,251450180,0,0,0,16,0,0.46597057580947876,1.0,-2.2772090435028076,1.3868553638458252,36.0,0.5640640426427126,2113.890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,46,46,A,,60.0,100,0.642951250076294,1.4871692657470703,1.4790555238723755,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,251450180,0,0,0,16,0,0.5671477317810059,1.0,-2.498497486114502,1.2398191690444946,36.0,0.5966406539082527,2113.890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,47,47,A,,60.0,100,0.7043821811676025,1.671275019645691,2.2237627506256104,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,251450180,0,0,0,16,0,0.5423368811607361,1.0,-2.374742269515991,1.2717429399490356,36.0,0.6093114744871855,2113.890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,48,48,A,,60.0,100,0.9503512382507324,1.7347891330718994,3.960076332092285,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,251450180,0,0,0,16,0,0.7195799946784973,1.0,-2.4624414443969727,1.32115638256073,36.0,0.6132452916353941,2113.890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,49,49,A,,60.0,100,0.4779563248157501,1.3137283325195312,1.7177108526229858,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,259265036,0,0,0,16,0,0.49792376160621643,1.0,-2.3877041339874268,1.0442098379135132,77.0,0.5739874225109816,2116.34375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,50,50,A,,60.0,100,0.620376706123352,1.248841643333435,4.373704433441162,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,259265036,0,0,0,16,0,0.7406554818153381,1.0,-2.332540988922119,0.9125346541404724,77.0,0.5891288127750158,2116.34375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,51,51,A,,60.0,100,0.30604439973831177,0.983844518661499,1.7399581670761108,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,259265036,0,0,0,16,0,0.48759904503822327,1.0,-2.9064114093780518,1.0307852029800415,77.0,0.6079540252685547,2116.34375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,52,52,A,,60.0,100,0.34582287073135376,0.962566614151001,2.675016403198242,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,259265036,0,0,0,16,0,0.5867159962654114,1.0,-2.5096755027770996,0.8960639238357544,77.0,0.6073892656713724,2116.34375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,53,53,A,,60.0,100,0.33960771560668945,0.9421099424362183,3.3705697059631348,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,266960024,0,0,0,16,0,0.5799360275268555,1.0,-3.0480568408966064,1.0319404602050781,55.0,0.5626135412603617,2118.90234375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,54,54,A,,60.0,100,0.3498624563217163,0.9697061777114868,7.331500053405762,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,266960024,0,0,0,16,0,0.4613465666770935,1.0,-3.7951502799987793,0.9839847683906555,55.0,0.5895145367830992,2118.90234375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,55,55,A,,60.0,100,0.4299057126045227,1.430070400238037,5.366213321685791,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,266960024,0,0,0,16,0,0.3316088914871216,1.0,-3.843050718307495,1.3728463649749756,55.0,0.6009748876094818,2118.90234375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,56,56,A,,60.0,100,0.29607948660850525,0.9382741451263428,6.618011951446533,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,266960024,0,0,0,16,0,0.5113970637321472,1.0,-3.9326210021972656,1.0270893573760986,55.0,0.6099472790956497,2118.90234375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,57,57,A,,60.0,100,0.16602633893489838,0.956748902797699,2.8890011310577393,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,275021908,0,0,0,16,0,0.2749176323413849,1.0,-3.843428611755371,0.9118826985359192,233.0,0.5662682615220547,2123.37890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,58,58,A,,60.0,100,0.17973336577415466,0.9487240314483643,2.8153200149536133,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,275021908,0,0,0,16,0,0.3016137480735779,1.0,-3.9249954223632812,1.0734732151031494,233.0,0.5927253495901823,2123.37890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,59,59,A,,60.0,100,0.2858584523200989,0.8714462518692017,6.484663963317871,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,275021908,0,0,0,16,0,0.5543100833892822,1.0,-3.954758882522583,0.7063027024269104,233.0,0.6061188839375973,2123.37890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,60,60,A,,60.0,100,0.23608264327049255,0.677993893623352,2.6264657974243164,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,275021908,0,0,0,16,0,0.629629909992218,1.0,-3.486708641052246,0.7663266658782959,233.0,0.6095885951071978,2123.37890625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,61,61,A,,60.0,100,0.16841694712638855,0.8207765817642212,1.3338086605072021,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,283083484,0,0,0,16,0,0.3597927391529083,1.0,-3.071877956390381,0.8833274841308594,54.0,0.421713400632143,2125.9375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,62,62,A,,60.0,100,0.34846362471580505,1.0257500410079956,3.5598981380462646,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,283083484,0,0,0,16,0,0.5732856392860413,1.0,-2.4826130867004395,0.5578910112380981,54.0,0.5441947225481272,2125.9375,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,63,63,A,,60.0,100,0.269728422164917,0.7847915887832642,5.1645636558532715,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,283083484,0,0,0,16,0,0.630275547504425,1.0,-2.7963614463806152,0.6290391683578491,54.0,0.6071103569120169,2125.9453125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,64,64,A,,60.0,100,0.2725071310997009,0.8941445350646973,5.520492076873779,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,283083484,0,0,0,16,0,0.5604523420333862,1.0,-2.536224842071533,0.46465519070625305,54.0,0.6112487111240625,2125.9453125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,65,65,A,,60.0,100,0.27829569578170776,0.883155107498169,6.797077655792236,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,291025220,0,0,0,16,0,0.5342007875442505,1.0,-2.8938961029052734,0.4576124846935272,80.0,0.5709383562207222,2131.0625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,66,66,A,,60.0,100,0.13328376412391663,0.6502938270568848,4.063290119171143,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,291025220,0,0,0,16,0,0.4823043644428253,1.0,-2.958432674407959,0.40950807929039,80.0,0.5859995856881142,2131.0625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,67,67,A,,60.0,100,0.1786891669034958,0.6397494077682495,1.8791028261184692,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,291025220,0,0,0,16,0,0.5934529900550842,1.0,-3.1221258640289307,0.7019555568695068,80.0,0.6008959114551544,2131.0625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,68,68,A,,60.0,100,0.164249449968338,0.6643837690353394,2.913628101348877,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,291025220,0,0,0,16,0,0.49223950505256653,1.0,-3.7345871925354004,0.8821449875831604,80.0,0.6089507360011339,2131.0625,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,69,69,A,,60.0,100,0.12530426681041718,0.7078817486763,1.909994125366211,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,299329948,0,0,0,16,0,0.30737805366516113,1.0,-4.0110602378845215,0.818596601486206,132.0,0.563294991850853,2138.86328125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,70,70,A,,60.0,100,0.24444103240966797,0.6559510231018066,4.9578537940979,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,299329948,0,0,0,16,0,0.6284487843513489,1.0,-4.035940170288086,0.8543420433998108,132.0,0.5841064285486937,2138.86328125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,71,71,A,,60.0,100,0.2672346532344818,0.813774824142456,7.481218338012695,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,299329948,0,0,0,16,0,0.5908482074737549,1.0,-4.01616096496582,0.6059867143630981,132.0,0.6049810610711575,2138.86328125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,72,72,A,,60.0,100,0.1752185970544815,0.6190749406814575,6.128195285797119,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,299329948,0,0,0,16,0,0.6318134665489197,1.0,-3.951447010040283,0.6393985748291016,132.0,0.6108671762049198,2138.86328125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,73,73,A,,60.0,100,0.14712432026863098,0.6393227577209473,4.673685073852539,0.9715,,,,,,,,,,,,,,,,,,,,,16,,34,34,0,307601460,0,0,0,16,0,0.485836923122406,1.0,-4.007946014404297,0.6306464076042175,26.0,0.5681561306118965,2141.42578125,67.03369140625,,data/instances/transfer/real_05.cip
mix_16_0,2,74,74,A,,60.0,100,0.0843549370765686,0.4185318350791931,0.333217054605484,0.9715,,,,,,,,,,,,,,,,,,,,,16,,34,34,0,307601460,0,0,0,16,0,0.5165731310844421,1.0,-3.62727689743042,0.5254296660423279,26.0,0.5782197676599026,2141.42578125,67.03369140625,,data/instances/transfer/real_05.cip
