event,episode,gradient_step,optimizer_steps,stage,stage_boundary_step,instance_time_limit,instance_node_limit,loss,td_error,gradient_norm,epsilon,reward,node_reward,lp_reward,total_reward,reward_identity_ok,episode_nodes,episode_solving_time,validation_nodes,validation_time,mean_pdi,mean_final_gap,mean_par2,mean_solved,mean_lp,pdi,final_gap,par2,first_solution_time,solved,lp_iterations,bootstrap_target_used,trainer_truncated,replay_size,replay_medium_count,replay_large_count,replay_medium_bytes,replay_large_bytes,replay_evictions_by_count,replay_evictions_by_bytes,medium_samples,large_samples,per_weight_min,per_weight_max,q_value_mean,q_value_std,selected_candidate_rank,forward_time,cpu_memory_mb,gpu_memory_mb,status,instance
mix_16_0,0,13,13,A,,60.0,100,1.1071864366531372,1.969202995300293,6.1146159172058105,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,188201396,0,0,0,16,0,0.7117800712585449,1.0,-1.1739474534988403,0.827955424785614,192.0,0.4855841174721718,1877.97265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,14,14,A,,60.0,100,0.7121529579162598,1.4407422542572021,3.408925771713257,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,188201396,0,0,0,16,0,0.6419428586959839,1.0,-1.8307489156723022,1.2194583415985107,192.0,0.5910231061279774,1877.97265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,15,15,A,,60.0,100,1.2901934385299683,2.1758031845092773,3.3490283489227295,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,188201396,0,0,0,16,0,0.7360104322433472,1.0,-0.988180935382843,0.8543780446052551,192.0,0.6044631730765104,1877.97265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,16,16,A,,60.0,100,1.0684287548065186,1.790908932685852,4.480353832244873,0.99525,,,,,,,,,,,,,,,,,,,,,16,,19,19,0,188201396,0,0,0,16,0,0.7520036101341248,1.0,-1.4013590812683105,1.0384031534194946,192.0,0.6119823958724737,1877.97265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,17,17,A,,60.0,100,1.3282504081726074,2.052809715270996,4.7325663566589355,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,198002408,0,0,0,16,0,0.8191519975662231,1.0,-1.1036005020141602,0.8841098546981812,101.0,0.5804625023156404,1881.7265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,18,18,A,,60.0,100,0.6636983156204224,1.6049383878707886,0.7435960173606873,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,198002408,0,0,0,16,0,0.5366842746734619,1.0,-2.0157108306884766,1.4857114553451538,101.0,0.5976761840283871,1881.7265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,19,19,A,,60.0,100,0.992520809173584,1.781334400177002,4.490996360778809,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,198002408,0,0,0,16,0,0.7194131016731262,1.0,-1.44932222366333,1.0017880201339722,101.0,0.607876393944025,1881.7265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,20,20,A,,60.0,100,0.5711108446121216,1.3515996932983398,1.6542823314666748,0.9936666666666667,,,,,,,,,,,,,,,,,,,,,16,,20,20,0,198002408,0,0,0,16,0,0.5496771335601807,1.0,-2.785935878753662,1.5774532556533813,101.0,0.6113367639482021,1881.7265625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,21,21,A,,60.0,100,0.701894223690033,1.778670310974121,5.003905773162842,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,207647092,0,0,0,16,0,0.46252766251564026,1.0,-2.9145419597625732,2.040250301361084,610.0,0.5302525777369738,1888.16015625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,22,22,A,,60.0,100,0.8230770826339722,1.7898123264312744,2.8539929389953613,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,207647092,0,0,0,16,0,0.5832915902137756,1.0,-2.3431124687194824,1.9412693977355957,610.0,0.592998955398798,1888.16015625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,23,23,A,,60.0,100,0.3774222731590271,1.6960947513580322,5.323802471160889,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,207647092,0,0,0,16,0,0.2667560279369354,1.0,-3.8545479774475098,2.0163161754608154,610.0,0.6065403968095779,1888.16015625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,24,24,A,,60.0,100,1.1610978841781616,2.057936191558838,9.569815635681152,0.9920833333333333,,,,,,,,,,,,,,,,,,,,,16,,21,21,0,207647092,0,0,0,16,0,0.703981876373291,1.0,-3.5599112510681152,2.452106475830078,610.0,0.612139543518424,1888.16015625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,25,25,A,,60.0,100,0.7684788703918457,1.9260950088500977,5.340885162353516,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,217265828,0,0,0,16,0,0.5044478178024292,1.0,-3.4688034057617188,2.4126408100128174,455.0,0.5812937803566456,1894.62109375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,26,26,A,,60.0,100,0.9223180413246155,1.8753132820129395,9.17740535736084,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,217265828,0,0,0,16,0,0.622116208076477,1.0,-3.5361328125,2.3653478622436523,455.0,0.5989249888807535,1894.62109375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,27,27,A,,60.0,100,1.044482707977295,1.8126126527786255,4.055451393127441,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,217265828,0,0,0,16,0,0.7458295226097107,1.0,-2.7176201343536377,2.067837715148926,455.0,0.6082604676485062,1894.62109375,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,28,28,A,,60.0,100,0.688281774520874,1.7595744132995605,6.138095378875732,0.9905,,,,,,,,,,,,,,,,,,,,,16,,22,22,0,217265828,0,0,0,16,0,0.5108324885368347,1.0,-3.4128799438476562,2.256871223449707,455.0,0.6153588555753231,1894.625,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,29,29,A,,60.0,100,0.8124758005142212,1.7160873413085938,8.231098175048828,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,226628192,0,0,0,16,0,0.6091979742050171,1.0,-3.7383971214294434,2.257159948348999,152.0,0.4037578199058771,1903.14453125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,30,30,A,,60.0,100,0.6112656593322754,1.6338143348693848,4.499288558959961,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,226628192,0,0,0,16,0,0.49420198798179626,1.0,-3.369326591491699,2.1770215034484863,152.0,0.40390692092478275,1903.14453125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,31,31,A,,60.0,100,0.5556447505950928,1.3661702871322632,7.327966690063477,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,226628192,0,0,0,16,0,0.560284435749054,1.0,-4.050150394439697,2.0067174434661865,152.0,0.4020714405924082,1903.14453125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,32,32,A,,60.0,100,0.8978707790374756,1.6969091892242432,4.3526692390441895,0.9889166666666667,,,,,,,,,,,,,,,,,,,,,16,,23,23,0,226628192,0,0,0,16,0,0.6960789561271667,1.0,-2.752011775970459,2.0424723625183105,152.0,0.4014705028384924,1903.14453125,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,33,33,A,,60.0,100,0.7516355514526367,1.6187926530838013,2.9053664207458496,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,24,24,0,235933484,0,0,0,16,0,0.6189553737640381,1.0,-2.8739078044891357,1.9611725807189941,295.0,0.41230884566903114,1907.01171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,34,34,A,,60.0,100,0.4212779402732849,1.084479570388794,6.014605522155762,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,24,24,0,235933484,0,0,0,16,0,0.5777539014816284,1.0,-3.9091310501098633,1.7132025957107544,295.0,0.4032144043594599,1907.01171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,35,35,A,,60.0,100,0.9504596590995789,1.7697948217391968,2.109807014465332,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,24,24,0,235933484,0,0,0,16,0,0.704581081867218,1.0,-2.314204454421997,1.8625915050506592,295.0,0.40335958637297153,1907.01171875,67.03369140625,,data/instances/transfer/real_01.cip
mix_16_0,0,36,36,A,,60.0,100,0.40441256761550903,1.2549214363098145,0.774141788482666,0.9873333333333333,,,,,,,,,,,,,,,,,,,,,16,,24,24,0,235933484,0,0,0,16,0,0.435299277305603,1.0,-3.069653272628784,1.7908475399017334,295.0,0.40129857510328293,1907.01171875,67.03369140625,,data/instances/transfer/real_01.cip
episode,0,36,36,A,,60.0,100,0.40441256761550903,1.2549214363098145,0.774141788482666,0.98575,-26.126699999999992,-26.0,-0.12669999999999998,-26.126699999999992,True,27,62.583082,,,,,,,,inf,1e+20,120.0,inf,0.0,28885,16,True,26,26,0,254248012,0,0,0,16,0,,,,,332.7692307692308,,1686.828125,67.03369140625,timelimit,data/instances/transfer/real_01.cip
mix_16_0,1,37,37,A,,60.0,100,0.4293653666973114,1.5372607707977295,2.2031846046447754,0.98575,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.37939879298210144,1.0,-3.2390923500061035,1.99288809299469,69.0,0.6090860888361931,2019.48828125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,38,38,A,,60.0,100,0.4902319312095642,1.283905267715454,3.7496283054351807,0.98575,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.5126538276672363,1.0,-2.827691078186035,1.4437904357910156,69.0,0.5958759393543005,2019.48828125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,39,39,A,,60.0,100,0.5450342893600464,1.5756862163543701,1.456080436706543,0.98575,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.4583517014980316,1.0,-3.5068325996398926,1.7198448181152344,69.0,0.606526006013155,2019.48828125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,40,40,A,,60.0,100,0.6975951790809631,1.4345999956130981,2.001906633377075,0.98575,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.6379797458648682,1.0,-3.235957622528076,1.4879398345947266,69.0,0.6067072805017233,2019.48828125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,41,41,A,,60.0,100,0.7434430718421936,1.6731125116348267,2.0137240886688232,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.5767269730567932,1.0,-2.8764548301696777,1.584741234779358,61.0,0.5776725895702839,2020.61328125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,42,42,A,,60.0,100,1.0006990432739258,1.616665005683899,8.7059326171875,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.8433472514152527,1.0,-2.0361061096191406,0.5715147852897644,61.0,0.5970818009227514,2020.61328125,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,43,43,A,,60.0,100,0.5205469131469727,1.5007984638214111,2.030703544616699,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.4650186002254486,1.0,-2.9198648929595947,1.511380910873413,61.0,0.6055674124509096,2020.625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,44,44,A,,60.0,100,1.0314651727676392,1.7340569496154785,2.9216413497924805,0.9841666666666666,,,,,,,,,,,,,,,,,,,,,16,,26,26,0,254248012,0,0,0,16,0,0.7801182866096497,1.0,-2.7560582160949707,1.5118097066879272,61.0,0.612750580534339,2020.625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,45,45,A,,60.0,100,0.514846920967102,1.3146114349365234,3.2424724102020264,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,262389688,0,0,0,16,0,0.5538239479064941,1.0,-2.869143486022949,1.2077144384384155,25.0,0.5782513916492462,2025.06640625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,46,46,A,,60.0,100,0.2949255108833313,1.063750147819519,2.011396646499634,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,262389688,0,0,0,16,0,0.39892247319221497,1.0,-3.184295654296875,1.4218790531158447,25.0,0.5968345180153847,2025.07421875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,47,47,A,,60.0,100,0.21044579148292542,0.8428643941879272,1.769924283027649,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,262389688,0,0,0,16,0,0.4666161835193634,1.0,-3.364931583404541,1.185452938079834,25.0,0.6149207074195147,2025.07421875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,48,48,A,,60.0,100,0.22160208225250244,0.9644215106964111,2.2117955684661865,0.9825833333333334,,,,,,,,,,,,,,,,,,,,,16,,27,27,0,262389688,0,0,0,16,0,0.30900511145591736,1.0,-3.7860116958618164,1.4549001455307007,25.0,0.6065149307250977,2025.07421875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,49,49,A,,60.0,100,0.34529781341552734,0.8977438807487488,3.311412811279297,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,270574592,0,0,0,16,0,0.5622879266738892,1.0,-3.992319107055664,1.4638831615447998,50.0,0.5756646730005741,2027.21875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,50,50,A,,60.0,100,0.7103684544563293,1.6227549314498901,11.469895362854004,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,270574592,0,0,0,16,0,0.5298458933830261,1.0,-4.929109573364258,2.00293231010437,50.0,0.5857036244124174,2027.21875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,51,51,A,,60.0,100,0.5296036005020142,1.6347579956054688,9.903240203857422,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,270574592,0,0,0,16,0,0.3839500844478607,1.0,-5.663145065307617,1.5187476873397827,50.0,0.6041748132556677,2027.21875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,52,52,A,,60.0,100,0.6629973649978638,1.5109102725982666,13.714207649230957,0.981,,,,,,,,,,,,,,,,,,,,,16,,28,28,0,270574592,0,0,0,16,0,0.5249975323677063,1.0,-5.338502883911133,1.6704519987106323,50.0,0.6079980321228504,2027.21875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,53,53,A,,60.0,100,0.5144407153129578,1.3499407768249512,9.16099739074707,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,278899756,0,0,0,16,0,0.5198751091957092,1.0,-5.015085220336914,1.5770574808120728,114.0,0.5717130638659,2029.43359375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,54,54,A,,60.0,100,0.1774211823940277,0.686153769493103,4.768200397491455,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,278899756,0,0,0,16,0,0.48183438181877136,1.0,-4.43776798248291,1.4881705045700073,114.0,0.5855040904134512,2029.43359375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,55,55,A,,60.0,100,0.30220767855644226,0.9947289824485779,6.572312831878662,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,278899756,0,0,0,16,0,0.43146663904190063,1.0,-4.997163772583008,1.0462344884872437,114.0,0.6031956952065229,2029.43359375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,56,56,A,,60.0,100,0.2580031156539917,0.7997894883155823,3.8736696243286133,0.9794166666666667,,,,,,,,,,,,,,,,,,,,,16,,29,29,0,278899756,0,0,0,16,0,0.5583178997039795,1.0,-3.3622381687164307,1.1417474746704102,114.0,0.6016626954078674,2029.43359375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,57,57,A,,60.0,100,0.2451675981283188,0.8934497237205505,2.605954885482788,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,287407336,0,0,0,16,0,0.4070059657096863,1.0,-3.717064619064331,1.1564600467681885,211.0,0.5643921978771687,2035.5390625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,58,58,A,,60.0,100,0.3056791424751282,1.1555309295654297,4.5468010902404785,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,287407336,0,0,0,16,0,0.3605663478374481,1.0,-2.6839263439178467,0.7972378730773926,211.0,0.5736011061817408,2035.5390625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,59,59,A,,60.0,100,0.4004828929901123,1.0719282627105713,8.976131439208984,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,287407336,0,0,0,16,0,0.6353961825370789,1.0,-3.2713003158569336,0.5961253643035889,211.0,0.6077220533043146,2035.5390625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,60,60,A,,60.0,100,0.22198757529258728,1.0943849086761475,4.471229553222656,0.9778333333333333,,,,,,,,,,,,,,,,,,,,,16,,30,30,0,287407336,0,0,0,16,0,0.31584057211875916,1.0,-3.387782573699951,0.8429051041603088,211.0,0.604434447363019,2035.5390625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,61,61,A,,60.0,100,0.19190697371959686,0.935472309589386,5.748592376708984,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,295926352,0,0,0,16,0,0.31402817368507385,1.0,-3.4332962036132812,0.5786402225494385,248.0,0.5724132470786572,2039.96875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,62,62,A,,60.0,100,0.19919361174106598,0.7134852409362793,3.036658525466919,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,295926352,0,0,0,16,0,0.5932621955871582,1.0,-3.6343255043029785,0.8292140364646912,248.0,0.5880157835781574,2039.96875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,63,63,A,,60.0,100,0.20863191783428192,0.7317299842834473,3.107682228088379,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,295926352,0,0,0,16,0,0.5790360569953918,1.0,-3.8654866218566895,0.927477240562439,248.0,0.598633598536253,2039.96875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,64,64,A,,60.0,100,0.44356393814086914,0.9850646257400513,5.208266258239746,0.97625,,,,,,,,,,,,,,,,,,,,,16,,31,31,0,295926352,0,0,0,16,0,0.7139528393745422,1.0,-4.56997013092041,1.0550084114074707,248.0,0.6072129141539335,2039.96875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,65,65,A,,60.0,100,0.0903642401099205,0.4378538429737091,0.36644086241722107,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,304446588,0,0,0,16,0,0.5695180892944336,1.0,-4.216878890991211,0.8549003601074219,117.0,0.5698873866349459,2043.84375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,66,66,A,,60.0,100,0.1402491331100464,0.7612560391426086,2.8453080654144287,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,304446588,0,0,0,16,0,0.2905076742172241,1.0,-4.692626953125,1.0425118207931519,117.0,0.5807563867419958,2043.84375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,67,67,A,,60.0,100,0.11831842362880707,0.6132802963256836,3.2998247146606445,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,304446588,0,0,0,16,0,0.32599470019340515,1.0,-4.634797096252441,0.8361582159996033,117.0,0.6050585117191076,2043.84375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,68,68,A,,60.0,100,0.18560458719730377,0.749160885810852,4.990136623382568,0.9746666666666667,,,,,,,,,,,,,,,,,,,,,16,,32,32,0,304446588,0,0,0,16,0,0.3793835937976837,1.0,-4.666831016540527,1.079148292541504,117.0,0.6018843483179808,2043.84375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,69,69,A,,60.0,100,0.12798139452934265,0.707909882068634,3.6024696826934814,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,313149048,0,0,0,16,0,0.3253711462020874,1.0,-4.972169876098633,0.6869351863861084,32.0,0.5703457724303007,2048.1171875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,70,70,A,,60.0,100,0.10230943560600281,0.5670677423477173,3.488676071166992,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,313149048,0,0,0,16,0,0.3922714293003082,1.0,-4.680814266204834,0.9371954798698425,32.0,0.5814279522746801,2048.1171875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,71,71,A,,60.0,100,0.06797212362289429,0.7359422445297241,0.7012839913368225,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,313149048,0,0,0,16,0,0.144588440656662,1.0,-4.878355026245117,0.8370936512947083,32.0,0.6018379591405392,2048.1171875,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,72,72,A,,60.0,100,0.11390328407287598,0.526644229888916,3.1273417472839355,0.9730833333333333,,,,,,,,,,,,,,,,,,,,,16,,33,33,0,313149048,0,0,0,16,0,0.551267147064209,1.0,-4.1570940017700195,0.46843546628952026,32.0,0.6149007081985474,2048.28515625,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,73,73,A,,60.0,100,0.18665224313735962,0.7565516233444214,3.5965676307678223,0.9715,,,,,,,,,,,,,,,,,,,,,16,,34,34,0,322230528,0,0,0,16,0,0.4508543014526367,1.0,-4.20374870300293,0.6610498428344727,218.0,0.5646940115839243,2052.6484375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,74,74,A,,60.0,100,0.10951007902622223,0.4905291795730591,1.2626579999923706,0.9715,,,,,,,,,,,,,,,,,,,,,16,,34,34,0,322230528,0,0,0,16,0,0.5027799606323242,1.0,-4.114171981811523,0.6473675966262817,218.0,0.58548379316926,2052.6484375,67.03369140625,,data/instances/transfer/real_03.cip
mix_16_0,1,75,75,A,,60.0,100,0.150249183177948,0.5336853265762329,3.112682580947876,0.9715,,,,,,,,,,,,,,,,,,,,,16,,34,34,0,322230528,0,0,0,16,0,0.5474948287010193,1.0,-4.478869438171387,0.8708900809288025,218.0,0.5995507556945086,2052.6484375,67.03369140625,,data/instances/transfer/real_03.cip
