event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,247,234,1799,t_z_312_266_3,z,0.999,0.999,-25.207719802856445,1,-24.707719802856445,-25.662711139632624,0.37496585298720442,-27.095027923583984,-24.958831787109375,0.0220184326171875,z,0.5,1e+20,0.021170315671874995,1e+20,13080,1,0.019721842,0.82342764199999996,0.84334478199999996,true,branched,
1,3,1,247,236,1831,t_z_313_215_3,z,0.999,0.999,-25.194850921630859,1,-24.694850921630859,-25.658258940044202,0.37496652803478797,-27.052022933959961,-24.967451095581055,0.0135955810546875,z,0.5,1e+20,0.021170315671874995,1e+20,13082,2,0.019188948000000001,0.78588372900000003,0.80527288799999996,true,branched,
2,5,2,246,129,1127,t_z_215_205_3,z,0.99849999999999994,0.99849999999999994,-25.154048919677734,1,-24.654048919677734,-25.667211144920287,0.36789913684408404,-26.997919082641602,-24.992710113525391,0.01215362548828125,z,0.5,1e+20,0.021170315671874995,1e+20,13086,3,0.019310106,0.70616322399999998,0.72567243400000003,true,branched,
3,7,3,245,123,1015,t_z_205_203_3,z,0.997,0.997,-25.156341552734375,1,-24.656341552734375,-25.681231409189653,0.36140480677986458,-26.952632904052734,-25.017055511474609,0.010473251342773438,z,0.5,1e+20,0.021170315671874995,1e+20,13087,4,0.020514883000000001,0.81544378799999995,0.83613720000000002,true,branched,
4,9,4,244,121,1007,t_z_203_202_3,z,0.996,0.996,-25.145313262939453,1,-24.645313262939453,-25.698493183636273,0.35531739378023297,-26.91118049621582,-25.040653228759766,0.0091648101806640625,z,0.5,1e+20,0.021170315671874995,1e+20,13088,5,0.020076660999999999,0.80042157199999997,0.82067817700000001,true,branched,
5,8,4,266,159,1259,t_z_249_248_1,z,0.999,0.999,-25.285472869873047,1,-24.785472869873047,-25.754002786220465,0.33846294471111782,-26.983423233032227,-25.052854537963867,0.0089931488037109375,z,0.5,1e+20,0.021170315671874995,1e+20,13126,6,0.019990600000000001,0.78712576899999998,0.80733638100000005,true,branched,
