event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
14,28,14,219,13,61,t_m_15_1,m,0.18729786500022116,0.18729786500022116,-25.48231315612793,0,-25.48231315612793,-26.157961553634575,0.32840587258858711,-27.051767349243164,-25.48231315612793,0.0014095306396484375,root_z,0.5,1e+20,0.021170315671874995,1e+20,13420,15,0.019108862000000001,0.80073997299999999,0.81985255099999998,true,branched,
15,31,15,217,59,471,t_z_125_124_3,z,0.999,0.999,-25.641921997070312,0,-25.641921997070312,-26.231425738005044,0.30760756246160015,-27.028327941894531,-25.641921997070312,0.04496002197265625,root_z,0.5,1e+20,0.021170315671874995,1e+20,13470,16,0.018822563,0.78166886400000002,0.80049510700000004,true,branched,
16,33,16,216,72,559,t_z_135_131_3,z,0.99899999999999989,0.99899999999999989,-25.688682556152344,0,-25.688682556152344,-26.242245603490758,0.30472275768980656,-27.039146423339844,-25.688682556152344,0.031463623046875,root_z,0.5,1e+20,0.021170315671874995,1e+20,13472,17,0.020087225,0.78342659199999998,0.80351744700000005,true,branched,
17,35,17,215,30,157,t_z_7_5_2,z,0.99633366700033354,0.99633366700033354,-25.712080001831055,0,-25.712080001831055,-26.255415388595225,0.30320247929950006,-27.050224304199219,-25.712080001831055,0.030229568481445312,root_z,0.5,1e+20,0.021170315671874995,1e+20,13475,18,0.019713932,0.80002365099999995,0.819741214,true,branched,
18,37,18,215,38,249,t_z_57_26_0,z,0.999,0.999,-25.751121520996094,0,-25.751121520996094,-26.278625665709029,0.30161282793240857,-27.060962677001953,-25.751121520996094,0.0013408660888671875,root_z,0.5,1e+20,0.021170315671874995,1e+20,13482,19,0.019559208000000002,0.80132825900000004,0.82089214799999999,true,branched,
19,39,19,212,69,519,t_z_131_130_3,z,0.99866666666666681,0.99866666666666681,-25.758918762207031,0,-25.758918762207031,-26.290089472284858,0.30027301707402299,-27.069971084594727,-25.758918762207031,0.011270523071289062,root_z,0.5,1e+20,0.021170315671874995,1e+20,13484,20,0.018729961,0.79883311999999995,0.81756702699999995,true,branched,
20,41,20,209,66,511,t_z_130_129_3,z,0.99800000000000022,0.99800000000000022,-25.7222900390625,0,-25.7222900390625,-26.299766175484542,0.29896531132608734,-27.079017639160156,-25.7222900390625,0.059230804443359375,root_z,0.5,1e+20,0.021170315671874995,1e+20,13485,21,0.01834964,0.79957398199999996,0.81792784500000004,true,branched,
21,43,21,208,62,495,t_z_129_125_3,z,0.996,0.996,-25.703311920166016,0,-25.703311920166016,-26.311905356553886,0.29778150653819419,-27.090265274047852,-25.703311920166016,0.091487884521484375,root_z,0.5,1e+20,0.021170315671874995,1e+20,13487,22,0.019379753,0.81602275199999996,0.83540590100000001,true,branched,
22,45,22,209,38,255,t_z_57_26_3,z,0.998,0.998,-25.789724349975586,0,-25.789724349975586,-26.326511510821621,0.29504664672827391,-27.102006912231445,-25.789724349975586,0.018489837646484375,root_z,0.5,1e+20,0.021170315671874995,1e+20,13489,23,0.019067712000000001,0.815847973,0.83491946699999997,true,branched,
23,46,23,208,112,1302,t_z_26_27_3,z,0.999,0.999,-25.741283416748047,0,-25.741283416748047,-26.271429502047024,0.29791521726569192,-27.052398681640625,-25.741283416748047,0.0035572052001953125,root_z,0.5,1e+20,0.021170315671874995,1e+20,13508,25,0.019638475999999998,0.82129993499999998,0.84094250500000001,true,branched,
24,49,24,205,110,1303,t_z_27_26_3,z,0.998,0.998,-25.747451782226562,0,-25.747451782226562,-26.275041803499548,0.29619683347921133,-27.056177139282227,-25.747451782226562,0.013391494750976562,root_z,0.5,1e+20,0.021170315671874995,1e+20,13509,26,0.019480040000000001,0.82000878200000005,0.83949277499999997,true,branched,
25,50,25,204,156,1553,t_z_279_278_0,z,0.99866666666666659,0.99866666666666659,-25.699966430664062,0,-25.699966430664062,-26.21743964213951,0.29475661033859657,-26.998468399047852,-25.699966430664062,0.022874832153320312,root_z,0.5,1e+20,0.021170315671874995,1e+20,13512,28,0.019448390999999999,0.83177471800000002,0.85122692300000002,true,branched,
26,53,26,203,134,1455,t_z_270_269_3,z,0.999,0.999,-25.726251602172852,0,-25.726251602172852,-26.226149169095045,0.29308207985886769,-27.004878997802734,-25.726251602172852,0.018808364868164062,root_z,0.5,1e+20,0.021170315671874995,1e+20,13514,29,0.020012332000000001,0.82010722400000002,0.84012381000000003,true,branched,
27,55,27,202,129,1447,t_z_269_268_3,z,0.99899999999999989,0.99899999999999989,-25.711938858032227,0,-25.711938858032227,-26.221121485870665,0.29270363931733862,-26.998083114624023,-25.711938858032227,0.026323318481445312,root_z,0.5,1e+20,0.021170315671874995,1e+20,13514,30,0.019235464000000001,0.83304956500000005,0.85228836399999996,true,branched,
28,57,28,200,100,1261,t_z_249_248_2,z,0.99866666666666659,0.99866666666666659,-25.754606246948242,0,-25.754606246948242,-26.238946704864503,0.29076286627092157,-27.013042449951172,-25.754606246948242,0.0050220489501953125,root_z,0.5,1e+20,0.021170315671874995,1e+20,13515,31,0.019332648000000001,0.83061397299999995,0.84995006100000003,true,branched,
29,59,29,199,158,1565,t_z_280_279_2,z,0.99866666666666659,0.99866666666666659,-25.773757934570312,0,-25.773757934570312,-26.255210445154852,0.28905493160758877,-27.02775764465332,-25.773757934570312,0.0061855316162109375,root_z,0.5,1e+20,0.021170315671874995,1e+20,13516,32,0.019684500000000001,0.83531992300000002,0.85500813600000003,true,branched,
30,61,30,196,152,1557,t_z_279_278_2,z,0.99799999999999989,0.99799999999999989,-25.651636123657227,0,-25.651636123657227,-26.268076945324335,0.28875632866279405,-27.042015075683594,-25.651636123657227,0.14341926574707031,root_z,0.5,1e+20,0.021170315671874995,1e+20,13517,33,0.018908810000000002,0.82405081999999996,0.84296275099999995,true,branched,
31,63,31,194,15,68,t_m_17_0,m,0.0020000000000000018,0.0020000000000000018,-25.812709808349609,0,-25.812709808349609,-26.285402179993305,0.28788378015040494,-27.056509017944336,-25.812709808349609,0.0002307891845703125,root_z,0.5,1e+20,0.021170315671874995,1e+20,13525,34,0.019411643999999999,0.82062293100000006,0.84003788599999996,true,branched,
32,65,32,179,22,148,t_z_5_6_2,z,0.0014620389620387253,0.0014620389620387253,-25.590999603271484,0,-25.590999603271484,-26.262881508086647,0.29996330497798573,-27.198999404907227,-25.590999603271484,0.084201812744140625,root_z,0.5,1e+20,0.021170315671874995,1e+20,13566,35,0.019701438000000002,0.82465324600000001,0.84435831299999997,true,branched,
33,67,33,171,11,72,t_m_18_0,m,0.12499050974050963,0.12499050974050963,-25.667613983154297,0,-25.667613983154297,-26.285913322404113,0.28593493987710455,-27.097223281860352,-25.667613983154297,0.0047092437744140625,root_z,0.5,1e+20,0.021170315671874995,1e+20,13577,36,0.019209086,0.81699817500000005,0.83621077300000002,true,branched,
34,68,34,186,62,561,t_z_130_12_0,z,0.12512512512512503,0.12512512512512503,-25.308618545532227,0,-25.308618545532227,-26.286759099652691,0.2800785348120256,-27.113565444946289,-25.308618545532227,0.35832595825195312,root_z,0.5,1e+20,0.021170315671874995,1e+20,13592,37,0.018995222999999999,0.79941833500000004,0.81841811900000005,true,branched,
35,70,35,186,62,560,t_z_12_130_0,z,0.12512512512512503,0.12512512512512503,-25.337398529052734,0,-25.337398529052734,-26.29500981812836,0.27932744260993048,-27.123500823974609,-25.337398529052734,0.34051513671875,root_z,0.5,1e+20,0.021170315671874995,1e+20,13593,38,0.019850119999999999,0.81823313099999995,0.83808686899999996,true,branched,
