event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
0,1,0,142,37,186,t_z_5_11_1,z,0.999,0.999,-0.061967629939317703,0,-0.061967629939317703,-0.063399395420097968,0.00082199772786295598,-0.064483493566513062,-0.061967629939317703,1.7210841178894043e-06,none,0,0.0054032023999999994,0.0039583333000000002,0.36501956517911194,4039,1,0.0037832999999999999,0.038631436999999998,0.042416179999999998,true,branched,
1,3,1,140,100,385,t_z_4_5_0,z,0.75219621241521262,0.75219621241521262,-0.042769245803356171,0,-0.042769245803356171,-0.044534369398440632,0.00077611553069224706,-0.04647894948720932,-0.042769245803356171,0.00010176748037338257,none,0,0.0054032023999999994,0.0039583333000000002,0.36501956517911194,4040,2,0.003877616,0.029010971999999999,0.03288986,true,branched,
