event,episode,gradient_step,loss,td_error,epsilon,reward,episode_nodes,episode_solving_time,validation_nodes,validation_time,replay_size,q_value_mean,q_value_std,selected_candidate_rank,forward_time,cpu_memory_mb,gpu_memory_mb,status,instance
train_update,0,10,0.3618178963661194,0.8498200178146362,0.9905,,,,,,10,-0.22302190959453583,0.05903078615665436,86.0,0.13280539499828592,1477.21484375,67.01904296875,,data/instances/train/real_06.cip
train_update,0,20,0.14361035823822021,0.541628897190094,0.981,,,,,,12,-0.5780134201049805,0.14478802680969238,83.0,0.1257894799928181,1486.16015625,67.01904296875,,data/instances/train/real_06.cip
train_update,0,30,0.08011377602815628,0.361881285905838,0.96675,,,,,,15,-0.9924547672271729,0.4336242973804474,44.0,0.12871973801520653,1500.55078125,67.01904296875,,data/instances/train/real_06.cip
train_update,0,40,0.009109443053603172,0.12738901376724243,0.95725,,,,,,17,-1.576889157295227,0.11821556091308594,54.0,0.11498426500475034,1509.19921875,67.01904296875,,data/instances/train/real_06.cip
train_update,0,50,0.08762284368276596,0.37623050808906555,0.9430000000000001,,,,,,20,-1.095261573791504,0.4889107048511505,92.0,0.1293595430033747,1523.48828125,67.01904296875,,data/instances/train/real_06.cip
train_update,0,60,0.018688350915908813,0.21423885226249695,0.9335,,,,,,22,-1.1451046466827393,0.1625572144985199,104.0,0.1264407339913305,1533.078125,67.01904296875,,data/instances/train/real_06.cip
train_update,0,70,0.0024892077781260014,0.07498621940612793,0.91925,,,,,,25,-1.3528785705566406,0.19343805313110352,37.0,0.13257628300925717,1546.93359375,67.01904296875,,data/instances/train/real_06.cip
train_update,0,80,0.00960010476410389,0.1395263671875,0.9097500000000001,,,,,,27,-2.2355167865753174,0.054442405700683594,7.0,0.11094157802290283,1556.67578125,67.01904296875,,data/instances/train/real_06.cip
train_update,0,90,0.016544159501791,0.1815791130065918,0.8955,,,,,,30,-1.9398221969604492,0.2550176978111267,6.0,0.12774490797892213,1571.53515625,67.01904296875,,data/instances/train/real_06.cip
train_update,0,100,0.0017670058878138661,0.06821107864379883,0.886,,,,,,32,-2.470205545425415,0.3170924186706543,3.0,0.12203474499983713,1580.22265625,67.01904296875,,data/instances/train/real_06.cip
train_update,0,110,0.007515662349760532,0.12988495826721191,0.87175,,,,,,35,-2.269777774810791,0.1093679666519165,7.0,0.12602542698732577,1594.265625,67.01904296875,,data/instances/train/real_06.cip
